input,target
ಬದಲಾವಣೆ,ಬದಲಾವಣೆ
ಬದಲಾವಮೆ,ಬದಲಾವಣೆ
ಹಡಗು,ಹಡಗು
ಹಡು,ಹಡಗು
ಕಮೀಜು,ಕಮೀಜು
ಕೀಮಜು,ಕಮೀಜು
ಆಘಾತ,ಆಘಾತ
ಆಘಘಾತ,ಆಘಾತ
ಶೂ,ಶೂ
ೂಶ,ಶೂ
ಅಂಗಡಿ,ಅಂಗಡಿ
ಂಅಗಡಿ,ಅಂಗಡಿ
ಪ್ರದರ್ಶನ,ಪ್ರದರ್ಶನ
ಪ್ರದರಊಶನ,ಪ್ರದರ್ಶನ
ಬದಿ,ಬದಿ
ಬದಅಿ,ಬದಿ
ದೃಷ್ಟಿ,ದೃಷ್ಟಿ
ದೃಷ್ಟ,ದೃಷ್ಟಿ
ಚಿಹ್ನೆ,ಚಿಹ್ನೆ
ಚಿ್ನೆ,ಚಿಹ್ನೆ
ಸಿಗ್ನಲ್,ಸಿಗ್ನಲ್
ಿಗ್ನಲ್,ಸಿಗ್ನಲ್
ತಂಗಿ,ತಂಗಿ
ತಗಿ,ತಂಗಿ
ಸೈಟ್,ಸೈಟ್
ಸೈಟ,ಸೈಟ್
ಕೌಶಲ್ಯ,ಕೌಶಲ್ಯ
ಕೌಯಶಲ್ಯ,ಕೌಶಲ್ಯ
ಚರ್ಮ,ಚರ್ಮ
ಚರ್ಯ,ಚರ್ಮ
ಆಕಾಶ,ಆಕಾಶ
ಕಾಶ,ಆಕಾಶ
ನಿದ್ರೆ,ನಿದ್ರೆ
ನಿಧದ್ರೆ,ನಿದ್ರೆ
ಇಳಿಜಾರು,ಇಳಿಜಾರು
ಇಳಿಜರಾು,ಇಳಿಜಾರು
ನಗು,ನಗು
ನುಗ,ನಗು
ಧೂಮ,ಧೂಮ
ಧಂೂಮ,ಧೂಮ
ಹಿಮ,ಹಿಮ
ಹಿಮಠ,ಹಿಮ
ಮಣ್ಣು,ಮಣ್ಣು
ಮಟ್ಣು,ಮಣ್ಣು
ಹಾಡು,ಹಾಡು
ಹಡು,ಹಾಡು
ಧ್ವನಿ,ಧ್ವನಿ
್ಧವನಿ,ಧ್ವನಿ
ಮೂಲ,ಮೂಲ
ಮಅೂಲ,ಮೂಲ
ದಕ್ಷಿಣ,ದಕ್ಷಿಣ
ದ್ಷಿಣ,ದಕ್ಷಿಣ
ಜಾಗ,ಜಾಗ
ಜಾಬ,ಜಾಗ
ವೇಗ,ವೇಗ
ವೇವ,ವೇಗ
ಕ್ರೀಡೆ,ಕ್ರೀಡೆ
ಕ್ಾರೀಡೆ,ಕ್ರೀಡೆ
ವಸಂತ,ವಸಂತ
ವೋಂತ,ವಸಂತ
ಸಿಬ್ಬಂದಿ,ಸಿಬ್ಬಂದಿ
ಸೇಬ್ಬಂದಿ,ಸಿಬ್ಬಂದಿ
ಮಂಚ,ಮಂಚ
ಮಂ,ಮಂಚ
ನಕ್ಷತ್ರ,ನಕ್ಷತ್ರ
ನ್ಷತ್ರ,ನಕ್ಷತ್ರ
ಪ್ರಾರಂಭ,ಪ್ರಾರಂಭ
ಪ್ರಾರಂಋ,ಪ್ರಾರಂಭ
ರಾಜ್ಯ,ರಾಜ್ಯ
ಥರಾಜ್ಯ,ರಾಜ್ಯ
ಉಗಿ,ಉಗಿ
ಉಗೌಿ,ಉಗಿ
ಉಕ್ಕು,ಉಕ್ಕು
ಉಕ್ಕ,ಉಕ್ಕು
ಹಂತ,ಹಂತ
ಂಹತ,ಹಂತ
ಸ್ಟಾಕ್,ಸ್ಟಾಕ್
ಸ್ಟಾ್ಕ,ಸ್ಟಾಕ್
ಕಲ್ಲು,ಕಲ್ಲು
ಕಲರಲು,ಕಲ್ಲು
ಅಂಗಡಿ,ಅಂಗಡಿ
ಅಂಗಿ,ಅಂಗಡಿ
ಚಂಡಮಾರುತ,ಚಂಡಮಾರುತ
ಚಂಡಮಾರುಘ,ಚಂಡಮಾರುತ
ಕಥೆ,ಕಥೆ
ಕಮಥೆ,ಕಥೆ
ರಸ್ತೆ,ರಸ್ತೆ
ರಸ್ೆತ,ರಸ್ತೆ
ಅಧ್ಯಯನ,ಅಧ್ಯಯನ
ಅ್ಧಯಯನ,ಅಧ್ಯಯನ
ಶೈಲಿ,ಶೈಲಿ
ಶಂಲಿ,ಶೈಲಿ
ಸಕ್ಕರೆ,ಸಕ್ಕರೆ
ಸಕ್ಕರಫ,ಸಕ್ಕರೆ
ಬೇಸಿಗೆ,ಬೇಸಿಗೆ
ಬಸೇಿಗೆ,ಬೇಸಿಗೆ
ಸೂರ್ಯ,ಸೂರ್ಯ
ಸೂರ್ಲ,ಸೂರ್ಯ
ವ್ಯವಸ್ಥೆ,ವ್ಯವಸ್ಥೆ
ವ್ಯಠಸ್ಥೆ,ವ್ಯವಸ್ಥೆ
ಮೇಜು,ಮೇಜು
ಮೇಮಜು,ಮೇಜು
ಕಥೆ,ಕಥೆ
ಥೆ,ಕಥೆ
ಪ್ರತಿಭೆ,ಪ್ರತಿಭೆ
ವಪ್ರತಿಭೆ,ಪ್ರತಿಭೆ
ಗುರಿ,ಗುರಿ
ಗುಿರ,ಗುರಿ
ಕೆಲಸ,ಕೆಲಸ
ೆಕಲಸ,ಕೆಲಸ
ರುಚಿ,ರುಚಿ
ರುಿ,ರುಚಿ
ತಂಡ,ತಂಡ
ೃಂಡ,ತಂಡ
ಪರೀಕ್ಷೆ,ಪರೀಕ್ಷೆ
ಪರೀ್ಷೆ,ಪರೀಕ್ಷೆ
ಪಠ್ಯ,ಪಠ್ಯ
ಪ್ಠಯ,ಪಠ್ಯ
ವಿಷಯ,ವಿಷಯ
ವಿಷು,ವಿಷಯ
ಸಿದ್ಧಾಂತ,ಸಿದ್ಧಾಂತ
ಸಿದ್ಧಾೇಂತ,ಸಿದ್ಧಾಂತ
ವಸ್ತು,ವಸ್ತು
ವ್ಸತು,ವಸ್ತು
ಸಮಯ,ಸಮಯ
ಸಮ,ಸಮಯ
ಶೀರ್ಷಿಕೆ,ಶೀರ್ಷಿಕೆ
ತೀರ್ಷಿಕೆ,ಶೀರ್ಷಿಕೆ
ಸ್ವರ,ಸ್ವರ
ಸ್ವಭ,ಸ್ವರ
ಉಪಕರಣ,ಉಪಕರಣ
ಉಪರಕಣ,ಉಪಕರಣ
ಒಟ್ಟು,ಒಟ್ಟು
ಸಒಟ್ಟು,ಒಟ್ಟು
ಸ್ಪರ್ಶ,ಸ್ಪರ್ಶ
ಸ್ರ್ಶ,ಸ್ಪರ್ಶ
ಪ್ರವಾಸ,ಪ್ರವಾಸ
ಪ್ರೂಾಸ,ಪ್ರವಾಸ
ಗೋಪುರ,ಗೋಪುರ
ಗೋಪತುರ,ಗೋಪುರ
ಪಟ್ಟಣ,ಪಟ್ಟಣ
ಪಟಟಣ,ಪಟ್ಟಣ
ಟ್ರ್ಯಾಕ್,ಟ್ರ್ಯಾಕ್
ಟಗರ್ಯಾಕ್,ಟ್ರ್ಯಾಕ್
ವ್ಯಾಪಾರ,ವ್ಯಾಪಾರ
ವ್ಯಾಾಪರ,ವ್ಯಾಪಾರ
ರೈಲು,ರೈಲು
ೈೈಲು,ರೈಲು
ಪ್ರಯಾಣ,ಪ್ರಯಾಣ
ಪ್ರೂಯಾಣ,ಪ್ರಯಾಣ
ಒಪ್ಪಂದ,ಒಪ್ಪಂದ
ಒಪ್ಪೂದ,ಒಪ್ಪಂದ
ಮರ,ಮರ
ರ,ಮರ
ಪ್ರವೃತ್ತಿ,ಪ್ರವೃತ್ತಿ
್ಪರವೃತ್ತಿ,ಪ್ರವೃತ್ತಿ
ವಿಚಾರಣೆ,ವಿಚಾರಣೆ
ೈವಿಚಾರಣೆ,ವಿಚಾರಣೆ
ಪ್ರವಾಸ,ಪ್ರವಾಸ
ಪ್ರಶಾಸ,ಪ್ರವಾಸ
ವಿಶ್ವಾಸ,ವಿಶ್ವಾಸ
ವಶಿ್ವಾಸ,ವಿಶ್ವಾಸ
ಸತ್ಯ,ಸತ್ಯ
ಸತಯ,ಸತ್ಯ
ವಳುವು,ವಳುವು
ವಧುವು,ವಳುವು
ಸಂಘ,ಸಂಘ
ಸಂಷ,ಸಂಘ
ಘಟಕ,ಘಟಕ
ಘಕಟ,ಘಟಕ
ಮೌಲ್ಯ,ಮೌಲ್ಯ
ೌಮಲ್ಯ,ಮೌಲ್ಯ
ವೀಡಿಯೋ,ವೀಡಿಯೋ
ವೀಇಿಯೋ,ವೀಡಿಯೋ
ನೋಟ,ನೋಟ
ನೋಟಕ,ನೋಟ
ದೃಷ್ಟಿ,ದೃಷ್ಟಿ
ದೃಷ್ಟಖ,ದೃಷ್ಟಿ
ಭೇಟಿ,ಭೇಟಿ
ಭೇಟಿರ,ಭೇಟಿ
ಧ್ವನಿ,ಧ್ವನಿ
ಧ್ವನಋ,ಧ್ವನಿ
ಪರಿಮಾಣ,ಪರಿಮಾಣ
ಪರಿಮಾ,ಪರಿಮಾಣ
ಗೋಡೆ,ಗೋಡೆ
ಗೋಡೆರ,ಗೋಡೆ
ಗಡಿಯಾರ,ಗಡಿಯಾರ
ಗಡಿಯರ,ಗಡಿಯಾರ
ನೀರು,ನೀರು
ೀನರು,ನೀರು
ತರಂಗ,ತರಂಗ
ರಂಗ,ತರಂಗ
ಮಾರ್ಗ,ಮಾರ್ಗ
ಮುಾರ್ಗ,ಮಾರ್ಗ
ವಾರ,ವಾರ
ವರಾ,ವಾರ
ಚಕ್ರ,ಚಕ್ರ
ಕಚ್ರ,ಚಕ್ರ
ಗಾಳಿ,ಗಾಳಿ
ಗಾಿಳ,ಗಾಳಿ
ಕಿಟಕಿ,ಕಿಟಕಿ
ಕಿಟಿ,ಕಿಟಕಿ
ಚಳಿಗಾಲ,ಚಳಿಗಾಲ
ಳಚಿಗಾಲ,ಚಳಿಗಾಲ
ಮರ,ಮರ
ರ,ಮರ
ಶಬ್ದ,ಶಬ್ದ
ಶಬ್ಶ,ಶಬ್ದ
ಕೆಲಸ,ಕೆಲಸ
ಕಲೆಸ,ಕೆಲಸ
ವಿಶ್ವ,ವಿಶ್ವ
ವಿಶವ,ವಿಶ್ವ
ಲೇಖಕ,ಲೇಖಕ
ಲೇಇಕ,ಲೇಖಕ
ಯೌವನ,ಯೌವನ
ಯೌವಾ,ಯೌವನ
ವಲಯ,ವಲಯ
ವಯ,ವಲಯ
album,ಆಲ್ಬಮ್
albym,ಆಲ್ಬಮ್
kona,ಕೋನ
knoa,ಕೋನ
sebu,ಸೇಬು
seb,ಸೇಬು
pradesha,ಪ್ರದೇಶ
rpadesha,ಪ್ರದೇಶ
sene,ಸೇನೆ
sen,ಸೇನೆ
bana,ಬಾಣ
baba,ಬಾಣ
prashasti,ಪ್ರಶಸ್ತಿ
prashaysti,ಪ್ರಶಸ್ತಿ
magu,ಮಗು
magui,ಮಗು
hinde,ಹಿಂದೆ
hindhe,ಹಿಂದೆ
chendu,ಚೆಂಡು
crendu,ಚೆಂಡು
byand,ಬ್ಯಾಂಡ್
buand,ಬ್ಯಾಂಡ್
byank,ಬ್ಯಾಂಕ್
byan,ಬ್ಯಾಂಕ್
bes,ಬೇಸ್
bei,ಬೇಸ್
karadi,ಕರಡಿ
karad,ಕರಡಿ
iruvike,ಇರುವಿಕೆ
biruvike,ಇರುವಿಕೆ
gante,ಗಂಟೆ
agnte,ಗಂಟೆ
hakki,ಹಕ್ಕಿ
hmkki,ಹಕ್ಕಿ
janma,ಜನ್ಮ
jatma,ಜನ್ಮ
block,ಬ್ಲಾಕ್
bock,ಬ್ಲಾಕ್
bord,ಬೋರ್ಡ್
botd,ಬೋರ್ಡ್
doni,ದೋಣಿ
donb,ದೋಣಿ
deha,ದೇಹ
peha,ದೇಹ
pustaka,ಪುಸ್ತಕ
pudstaka,ಪುಸ್ತಕ
medulu,ಮೆದುಳು
meduul,ಮೆದುಳು
brand,ಬ್ರ್ಯಾಂಡ್
crand,ಬ್ರ್ಯಾಂಡ್
bred,ಬ್ರೆಡ್
brged,ಬ್ರೆಡ್
brush,ಬ್ರಷ್
brulsh,ಬ್ರಷ್
cake,ಕೇಕ್
caku,ಕೇಕ್
shibira,ಶಿಬಿರ
ihibira,ಶಿಬಿರ
card,ಕಾರ್ಡ್
car,ಕಾರ್ಡ್
kalji,ಕಾಳಜಿ
kaljgi,ಕಾಳಜಿ
case,ಕೇಸ್
cuse,ಕೇಸ್
nagadu,ನಗದು
nagadpu,ನಗದು
karana,ಕಾರಣ
karann,ಕಾರಣ
sarapani,ಸರಪಣಿ
safrapani,ಸರಪಣಿ
kurchi,ಕುರ್ಚಿ
kuhrchi,ಕುರ್ಚಿ
avakasha,ಅವಕಾಶ
advakasha,ಅವಕಾಶ
chart,ಚಾರ್ಟ್
chat,ಚಾರ್ಟ್
magu,ಮಗು
mgau,ಮಗು
ayke,ಆಯ್ಕೆ
ayek,ಆಯ್ಕೆ
nagara,ನಗರ
nagra,ನಗರ
varga,ವರ್ಗ
varrga,ವರ್ಗ
gadiyara,ಗಡಿಯಾರ
gaidyara,ಗಡಿಯಾರ
megha,ಮೇಘ
meghal,ಮೇಘ
club,ಕ್ಲಬ್
clu,ಕ್ಲಬ್
karavali,ಕರಾವಳಿ
kraavali,ಕರಾವಳಿ
code,ಕೋಡ್
iode,ಕೋಡ್
aduge,ಅಡುಗೆ
adugu,ಅಡುಗೆ
nakalu,ನಕಲು
cakalu,ನಕಲು
mekkejola,ಮೆಕ್ಕೆಜೋಳ
mekpejola,ಮೆಕ್ಕೆಜೋಳ
veccha,ವೆಚ್ಚ
vecchja,ವೆಚ್ಚ
course,ಕೋರ್ಸ್
ecourse,ಕೋರ್ಸ್
nyayalaya,ನ್ಯಾಯಾಲಯ
nyyalaya,ನ್ಯಾಯಾಲಯ
muchchuga,ಮುಚ್ಚುಗ
mchchuga,ಮುಚ್ಚುಗ
hastakale,ಹಸ್ತಕಲೆ
hasakale,ಹಸ್ತಕಲೆ
sibbandi,ಸಿಬ್ಬಂದಿ
sibbadi,ಸಿಬ್ಬಂದಿ
bele,ಬೆಳೆ
ele,ಬೆಳೆ
gumpu,ಗುಂಪು
gampu,ಗುಂಪು
kirita,ಕಿರೀಟ
kkrita,ಕಿರೀಟ
vakra,ವಕ್ರ
vvakra,ವಕ್ರ
nritya,ನೃತ್ಯ
nsitya,ನೃತ್ಯ
kattalu,ಕತ್ತಲು
tattalu,ಕತ್ತಲು
dinanka,ದಿನಾಂಕ
ainanka,ದಿನಾಂಕ
ushe,ಉಷೆ
useh,ಉಷೆ
oppanda,ಒಪ್ಪಂದ
ohppanda,ಒಪ್ಪಂದ
marana,ಮರಣ
maarna,ಮರಣ
jinke,ಜಿಂಕೆ
jinoke,ಜಿಂಕೆ
padavi,ಪದವಿ
padai,ಪದವಿ
bedike,ಬೇಡಿಕೆ
bedikie,ಬೇಡಿಕೆ
ala,ಆಳ
aua,ಆಳ
vinyasa,ವಿನ್ಯಾಸ
hvinyasa,ವಿನ್ಯಾಸ
meju,ಮೇಜು
mjeu,ಮೇಜು
bagilu,ಬಾಗಿಲು
bagpilu,ಬಾಗಿಲು
chitra,ಚಿತ್ರ
echitra,ಚಿತ್ರ
kanasu,ಕನಸು
anasu,ಕನಸು
udupu,ಉಡುಪು
udpu,ಉಡುಪು
dhulu,ಧೂಳು
dhuru,ಧೂಳು
kartavya,ಕರ್ತವ್ಯ
kartavyo,ಕರ್ತವ್ಯ
bhumi,ಭೂಮಿ
hbumi,ಭೂಮಿ
anchu,ಅಂಚು
anchuu,ಅಂಚು
parinama,ಪರಿಣಾಮ
parinaa,ಪರಿಣಾಮ
prayatna,ಪ್ರಯತ್ನ
paryatna,ಪ್ರಯತ್ನ
shakti,ಶಕ್ತಿ
shkati,ಶಕ್ತಿ
pravesha,ಪ್ರವೇಶ
praevsha,ಪ್ರವೇಶ
ghatane,ಘಟನೆ
ghataen,ಘಟನೆ
mukha,ಮುಖ
munkha,ಮುಖ
satya,ಸತ್ಯ
salya,ಸತ್ಯ
nambike,ನಂಬಿಕೆ
nambie,ನಂಬಿಕೆ
kutumba,ಕುಟುಂಬ
uktumba,ಕುಟುಂಬ
krishi,ಕೃಷಿ
krishim,ಕೃಷಿ
bhaya,ಭಯ
bhakya,ಭಯ
kshetra,ಕ್ಷೇತ್ರ
kshetrg,ಕ್ಷೇತ್ರ
anki,ಅಂಕಿ
ankig,ಅಂಕಿ
chalanachitra,ಚಲನಚಿತ್ರ
chalanachikra,ಚಲನಚಿತ್ರ
antima,ಅಂತಿಮ
anitma,ಅಂತಿಮ
benki,ಬೆಂಕಿ
ebnki,ಬೆಂಕಿ
minu,ಮೀನು
milu,ಮೀನು
dhvaja,ಧ್ವಜ
dhvaoja,ಧ್ವಜ
jvale,ಜ್ವಾಲೆ
jale,ಜ್ವಾಲೆ
nela,ನೆಲ
enla,ನೆಲ
harivu,ಹರಿವು
hagrivu,ಹರಿವು
gamana,ಗಮನ
yamana,ಗಮನ
ahara,ಆಹಾರ
ahaa,ಆಹಾರ
pada,ಪಾದ
padai,ಪಾದ
bala,ಬಲ
tala,ಬಲ
kavalu,ಕವಲು
kavalb,ಕವಲು
rupa,ರೂಪ
ruva,ರೂಪ
chaukattu,ಚೌಕಟ್ಟು
chukattu,ಚೌಕಟ್ಟು
snehita,ಸ್ನೇಹಿತ
nsehita,ಸ್ನೇಹಿತ
munbhaga,ಮುಂಭಾಗ
unbhaga,ಮುಂಭಾಗ
hannu,ಹಣ್ಣು
hannuo,ಹಣ್ಣು
ata,ಆಟ
aa,ಆಟ
dvara,ದ್ವಾರ
dvaar,ದ್ವಾರ
udugore,ಉಡುಗೊರೆ
ulugore,ಉಡುಗೊರೆ
gaju,ಗಾಜು
gasu,ಗಾಜು
guri,ಗುರಿ
aguri,ಗುರಿ
chinna,ಚಿನ್ನ
china,ಚಿನ್ನ
golf,ಗಾಲ್ಫ್
ygolf,ಗಾಲ್ಫ್
dhanya,ಧಾನ್ಯ
dhayna,ಧಾನ್ಯ
anudana,ಅನುದಾನ
anudnaa,ಅನುದಾನ
hullu,ಹುಲ್ಲು
hulul,ಹುಲ್ಲು
nela,ನೆಲ
nola,ನೆಲ
gumpu,ಗುಂಪು
gunmpu,ಗುಂಪು
belavanige,ಬೆಳವಣಿಗೆ
belaivanige,ಬೆಳವಣಿಗೆ
atithi,ಅತಿಥಿ
atitih,ಅತಿಥಿ
margadarshi,ಮಾರ್ಗದರ್ಶಿ
dargadarshi,ಮಾರ್ಗದರ್ಶಿ
hall,ಹಾಲ್
jhall,ಹಾಲ್
kai,ಕೈ
aai,ಕೈ
tale,ತಲೆ
taee,ತಲೆ
arogya,ಆರೋಗ್ಯ
harogya,ಆರೋಗ್ಯ
hridaya,ಹೃದಯ
hirdaya,ಹೃದಯ
betta,ಬೆಟ್ಟ
beta,ಬೆಟ್ಟ
mane,ಮನೆ
mae,ಮನೆ
jenu,ಜೇನು
jenfu,ಜೇನು
ashe,ಆಶೆ
sahe,ಆಶೆ
kudure,ಕುದುರೆ
ukdure,ಕುದುರೆ
hotel,ಹೋಟೆಲ್
hoten,ಹೋಟೆಲ್
gante,ಗಂಟೆ
ganet,ಗಂಟೆ
mane,ಮನೆ
cane,ಮನೆ
barfa,ಬರ್ಫ
batrfa,ಬರ್ಫ
kalpane,ಕಲ್ಪನೆ
kalpaen,ಕಲ್ಪನೆ
chitra,ಚಿತ್ರ
nhitra,ಚಿತ್ರ
prabhava,ಪ್ರಭಾವ
pranbhava,ಪ್ರಭಾವ
adaya,ಆದಾಯ
daaya,ಆದಾಯ
dvipa,ದ್ವೀಪ
dvpia,ದ್ವೀಪ
samasye,ಸಮಸ್ಯೆ
semasye,ಸಮಸ್ಯೆ
kelasa,ಕೆಲಸ
elasa,ಕೆಲಸ
prayana,ಪ್ರಯಾಣ
pralyana,ಪ್ರಯಾಣ
nyayadhisha,ನ್ಯಾಯಾಧೀಶ
nyayadhishd,ನ್ಯಾಯಾಧೀಶ
rasa,ರಸ
ryasa,ರಸ
ki,ಕೀ
i,ಕೀ
raja,ರಾಜ
aja,ರಾಜ
chaku,ಚಾಕು
chau,ಚಾಕು
shrama,ಶ್ರಮ
shraam,ಶ್ರಮ
sarovara,ಸರೋವರ
sarovraa,ಸರೋವರ
bhumi,ಭೂಮಿ
bhami,ಭೂಮಿ
kanunu,ಕಾನೂನು
aknunu,ಕಾನೂನು
padara,ಪದರ
padraa,ಪದರ
ele,ಎಲೆ
ese,ಎಲೆ
udda,ಉದ್ದ
udoda,ಉದ್ದ
patra,ಪತ್ರ
paptra,ಪತ್ರ
matta,ಮಟ್ಟ
amtta,ಮಟ್ಟ
jivana,ಜೀವನ
jibvana,ಜೀವನ
belaku,ಬೆಳಕು
belakmu,ಬೆಳಕು
miti,ಮಿತಿ
mtii,ಮಿತಿ
rekhe,ರೇಖೆ
rekshe,ರೇಖೆ
patti,ಪಟ್ಟಿ
pati,ಪಟ್ಟಿ
priti,ಪ್ರೀತಿ
pirti,ಪ್ರೀತಿ
adrishta,ಅದೃಷ್ಟ
adrishtka,ಅದೃಷ್ಟ
madhyahna,ಮಧ್ಯಾಹ್ನ
modhyahna,ಮಧ್ಯಾಹ್ನ
mail,ಮೇಲ್
ail,ಮೇಲ್
pramukha,ಪ್ರಮುಖ
pramukh,ಪ್ರಮುಖ
nakshe,ನಕ್ಷೆ
nakseh,ನಕ್ಷೆ
march,ಮಾರ್ಚ್
mach,ಮಾರ್ಚ್
gurutu,ಗುರುತು
gucutu,ಗುರುತು
marukatte,ಮಾರುಕಟ್ಟೆ
maruktate,ಮಾರುಕಟ್ಟೆ
pandya,ಪಂದ್ಯ
pandyau,ಪಂದ್ಯ
vishaya,ವಿಷಯ
eishaya,ವಿಷಯ
uta,ಊಟ
utab,ಊಟ
sadasya,ಸದಸ್ಯ
sadasia,ಸದಸ್ಯ
manassu,ಮನಸ್ಸು
maassu,ಮನಸ್ಸು
nimisha,ನಿಮಿಷ
nilmisha,ನಿಮಿಷ
kannadi,ಕನ್ನಡಿ
kannaii,ಕನ್ನಡಿ
madari,ಮಾದರಿ
mdaari,ಮಾದರಿ
hana,ಹಣ
hagna,ಹಣ
tingalu,ತಿಂಗಳು
tingaul,ತಿಂಗಳು
chandra,ಚಂದ್ರ
chandri,ಚಂದ್ರ
belagge,ಬೆಳಗ್ಗೆ
belaggoe,ಬೆಳಗ್ಗೆ
motar,ಮೋಟರ್
lotar,ಮೋಟರ್
parvata,ಪರ್ವತ
pjrvata,ಪರ್ವತ
bayi,ಬಾಯಿ
bayj,ಬಾಯಿ
chalanachitra,ಚಲನಚಿತ್ರ
chlanachitra,ಚಲನಚಿತ್ರ
sangita,ಸಂಗೀತ
angita,ಸಂಗೀತ
hesaru,ಹೆಸರು
oesaru,ಹೆಸರು
rashtra,ರಾಷ್ಟ್ರ
rashtrra,ರಾಷ್ಟ್ರ
prakriti,ಪ್ರಕೃತಿ
prakrii,ಪ್ರಕೃತಿ
nara,ನರ
nra,ನರ
suddi,ಸುದ್ದಿ
sudd,ಸುದ್ದಿ
ratri,ರಾತ್ರಿ
rati,ರಾತ್ರಿ
uttara,ಉತ್ತರ
uttlara,ಉತ್ತರ
tippani,ಟಿಪ್ಪಣಿ
tipani,ಟಿಪ್ಪಣಿ
kadambari,ಕಾದಂಬರಿ
kadambadi,ಕಾದಂಬರಿ
nurs,ನರ್ಸ್
nus,ನರ್ಸ್
sagara,ಸಾಗರ
sgaara,ಸಾಗರ
koduge,ಕೊಡುಗೆ
kodugs,ಕೊಡುಗೆ
kacheri,ಕಚೇರಿ
kacehri,ಕಚೇರಿ
ayke,ಆಯ್ಕೆ
ayko,ಆಯ್ಕೆ
adesha,ಆದೇಶ
aedsha,ಆದೇಶ
malika,ಮಾಲೀಕ
malia,ಮಾಲೀಕ
puta,ಪುಟ
pua,ಪುಟ
banna,ಬಣ್ಣ
bannah,ಬಣ್ಣ
panal,ಪ್ಯಾನಲ್
panak,ಪ್ಯಾನಲ್
kagada,ಕಾಗದ
kamgada,ಕಾಗದ
poshaka,ಪೋಷಕ
pohaka,ಪೋಷಕ
udyana,ಉದ್ಯಾನ
udyaan,ಉದ್ಯಾನ
bhaga,ಭಾಗ
bhaa,ಭಾಗ
parti,ಪಾರ್ಟಿ
pparti,ಪಾರ್ಟಿ
marga,ಮಾರ್ಗ
narga,ಮಾರ್ಗ
shanti,ಶಾಂತಿ
shaonti,ಶಾಂತಿ
vyakti,ವ್ಯಕ್ತಿ
vcakti,ವ್ಯಕ್ತಿ
hanta,ಹಂತ
hadnta,ಹಂತ
phone,ಫೋನ್
phkone,ಫೋನ್
chitra,ಚಿತ್ರ
caitra,ಚಿತ್ರ
tundu,ತುಂಡು
tuhndu,ತುಂಡು
pailat,ಪೈಲಟ್
paila,ಪೈಲಟ್
pitch,ಪಿಚ್
pithc,ಪಿಚ್
sthala,ಸ್ಥಳ
vsthala,ಸ್ಥಳ
yojane,ಯೋಜನೆ
yajane,ಯೋಜನೆ
vimana,ವಿಮಾನ
ivmana,ವಿಮಾನ
tatte,ತಟ್ಟೆ
tbtte,ತಟ್ಟೆ
ata,ಆಟ
data,ಆಟ
bindu,ಬಿಂದು
binud,ಬಿಂದು
niti,ನೀತಿ
hniti,ನೀತಿ
bandaru,ಬಂದರು
banadaru,ಬಂದರು
post,ಪೋಸ್ಟ್
posv,ಪೋಸ್ಟ್
pound,ಪೌಂಡ್
psund,ಪೌಂಡ್
shakti,ಶಕ್ತಿ
sahkti,ಶಕ್ತಿ
press,ಪ್ರೆಸ್
presls,ಪ್ರೆಸ್
bele,ಬೆಲೆ
beleg,ಬೆಲೆ
hemme,ಹೆಮ್ಮೆ
hemhme,ಹೆಮ್ಮೆ
bahumana,ಬಹುಮಾನ
bahumalna,ಬಹುಮಾನ
samasye,ಸಮಸ್ಯೆ
samasve,ಸಮಸ್ಯೆ
utpanna,ಉತ್ಪನ್ನ
utpannm,ಉತ್ಪನ್ನ
sabitu,ಸಾಬೀತು
sibitu,ಸಾಬೀತು
sarvajanika,ಸಾರ್ವಜನಿಕ
sarvajanieka,ಸಾರ್ವಜನಿಕ
rani,ರಾಣಿ
ani,ರಾಣಿ
rediyo,ರೇಡಿಯೋ
redieo,ರೇಡಿಯೋ
male,ಮಳೆ
mal,ಮಳೆ
vyapti,ವ್ಯಾಪ್ತಿ
vaypti,ವ್ಯಾಪ್ತಿ
anupata,ಅನುಪಾತ
nupata,ಅನುಪಾತ
karana,ಕಾರಣ
akrana,ಕಾರಣ
dakhale,ದಾಖಲೆ
dfkhale,ದಾಖಲೆ
pradesha,ಪ್ರದೇಶ
radesha,ಪ್ರದೇಶ
uttara,ಉತ್ತರ
utoara,ಉತ್ತರ
varadi,ವರದಿ
varaid,ವರದಿ
vishranti,ವಿಶ್ರಾಂತಿ
visharnti,ವಿಶ್ರಾಂತಿ
phalitansha,ಫಲಿತಾಂಶ
phalitanshja,ಫಲಿತಾಂಶ
hindirugi,ಹಿಂದಿರುಗಿ
hindifugi,ಹಿಂದಿರುಗಿ
samikshe,ಸಮೀಕ್ಷೆ
samilshe,ಸಮೀಕ್ಷೆ
bhatta,ಭತ್ತ
blatta,ಭತ್ತ
bettada,ಬೆಟ್ಟದ
bettadm,ಬೆಟ್ಟದ
valaya,ವಲಯ
avlaya,ವಲಯ
nadi,ನದಿ
naid,ನದಿ
raste,ರಸ್ತೆ
rast,ರಸ್ತೆ
bande,ಬಂಡೆ
bakde,ಬಂಡೆ
kone,ಕೋಣೆ
koine,ಕೋಣೆ
gulabi,ಗುಲಾಬಿ
gupabi,ಗುಲಾಬಿ
dundu,ದುಂಡು
dnudu,ದುಂಡು
marga,ಮಾರ್ಗ
magra,ಮಾರ್ಗ
niyama,ನಿಯಮ
