input,target
navun,નવું
nvaun,નવું
junun,જુનું
jjunun,જુનું
saf,સાફ
af,સાફ
gandun,ગંદું
andun,ગંદું
pavitra,પવિત્ર
apvitra,પવિત્ર
mishra,મિશ્ર
mishrj,મિશ્ર
alag,અલગ
alhg,અલગ
jodun,જોડું
ojdun,જોડું
purun,પૂરું
plurun,પૂરું
kam,કમ
kma,કમ
vadhu,વધુ
vadu,વધુ
saman,સમાન
satan,સમાન
alag,અલગ
blag,અલગ
sam,સમ
samf,સમ
purun,પૂરું
puru,પૂરું
khali,ખાલી
kali,ખાલી
bharelun,ભરેલું
bhaelun,ભરેલું
sukun,સુકું
sukon,સુકું
bhinun,ભીનું
bhinuni,ભીનું
tajun,તાજું
tajaun,તાજું
saral,સરળ
sara,સરળ
sahaj,સહજ
syahaj,સહજ
ras,રસ
rau,રસ
svad,સ્વાદ
svac,સ્વાદ
gandh,ગંધ
ganyh,ગંધ
sparsh,સ્પર્શ
spash,સ્પર્શ
drishti,દૃષ્ટિ
drishoi,દૃષ્ટિ
shravan,શ્રવણ
shraavn,શ્રવણ
man,મન
oman,મન
shanti,શાંતિ
shanui,શાંતિ
utsah,ઉત્સાહ
utiah,ઉત્સાહ
urja,ઊર્જા
urjma,ઊર્જા
bal,બલ
bul,બલ
gati,ગતિ
gayi,ગતિ
sthir,સ્થિર
sahir,સ્થિર
parivartan,પરિવર્તન
arivartan,પરિવર્તન
vikas,વિકાસ
viaks,વિકાસ
pragati,પ્રગતિ
pragai,પ્રગતિ
lakshya,લક્ષ્ય
lakshyab,લક્ષ્ય
prayas,પ્રયાસ
pracas,પ્રયાસ
safal,સફળ
asfal,સફળ
vijay,વિજય
viay,વિજય
sahas,સાહસ
saha,સાહસ
dhairya,ધૈર્ય
dhairay,ધૈર્ય
vishvas,વિશ્વાસ
vishbas,વિશ્વાસ
mitra,મિત્ર
mitr,મિત્ર
sath,સાથ
sah,સાથ
sahay,સહાય
sahaay,સહાય
dan,દાન
das,દાન
upahar,ઉપહાર
upaha,ઉપહાર
khushi,ખુશી
khushm,ખુશી
hasya,હાસ્ય
haya,હાસ્ય
khel,ખેલ
khl,ખેલ
maja,મજા
mjaa,મજા
yatra,યાત્રા
yagra,યાત્રા
drishya,દૃશ્ય
drikhya,દૃશ્ય
shital,શીતળ
hsital,શીતળ
tap,તાપ
tapj,તાપ
varsh,વર્ષ
varshc,વર્ષ
mas,માસ
mfs,માસ
saptah,સપ્તાહ
sptah,સપ્તાહ
divas,દિવસ
dias,દિવસ
ghanta,ઘંટા
ghanat,ઘંટા
minit,મિનિટ
mniit,મિનિટ
kshan,ક્ષણ
kmhan,ક્ષણ
itihas,ઇતિહાસ
ithias,ઇતિહાસ
bhavishya,ભવિષ્ય
bhavihya,ભવિષ્ય
vartaman,વર્તમાન
hvartaman,વર્તમાન
satya,સત્ય
sttya,સત્ય
nyay,ન્યાય
nya,ન્યાય
svatantra,સ્વતંત્ર
svratantra,સ્વતંત્ર
saman,સમાન
samna,સમાન
adhikar,અધિકાર
adhkiar,અધિકાર
kartavya,કર્તવ્ય
karatvya,કર્તવ્ય
seva,સેવા
sseva,સેવા
sahayog,સહયોગ
sahayg,સહયોગ
ekata,એકતા
okata,એકતા
vividh,વિવિધ
ividh,વિવિધ
bhasha,ભાષા
bhashda,ભાષા
shiksha,શિક્ષા
shiksa,શિક્ષા
svaasthya,સ્વાસ્થ્ય
svaaathya,સ્વાસ્થ્ય
shakti,શક્તિ
shaokti,શક્તિ
prakash,પ્રકાશ
pmakash,પ્રકાશ
chaya,છાયા
chbaya,છાયા
fasal,ફસલ
faasl,ફસલ
anaaj,અનાજ
aanaj,અનાજ
sabji,સબ્જી
sabli,સબ્જી
phul,ફૂલ
pul,ફૂલ
vruksha,વૃક્ષ
rvuksha,વૃક્ષ
jangal,જંગલ
jngal,જંગલ
pahad,પહાડ
phad,પહાડ
medan,મેદાન
medaon,મેદાન
registan,રેગિસ્તાન
rgistan,રેગિસ્તાન
samudra,સમુદ્ર
samudua,સમુદ્ર
dvip,દ્વીપ
dviup,દ્વીપ
nahar,નહર
nahaf,નહર
bandh,બાંધ
bandhk,બાંધ
pul,પુલ
kpul,પુલ
sadak,સડક
sadka,સડક
rel,રેલ
erl,રેલ
jahaj,જહાજ
jahjj,જહાજ
viman,વિમાન
vinman,વિમાન
chakra,ચક્ર
chakroa,ચક્ર
chavi,ચાવી
chavr,ચાવી
talun,તાળું
taln,તાળું
darvajo,દરવાજો
dbarvajo,દરવાજો
khidki,ખિડકી
khidkik,ખિડકી
chhat,છત
chat,છત
dival,દીવાલ
dial,દીવાલ
farsh,ફર્શ
fasrh,ફર્શ
sidi,સીડી
idi,સીડી
bijli,બિજલી
bjili,બિજલી
bulb,બલ્બ
blub,બલ્બ
pankho,પંખો
ankho,પંખો
mashin,મશીન
mashimn,મશીન
upakaran,ઉપકરણ
upakaraan,ઉપકરણ
patra,પત્ર
patrma,પત્ર
samachar,સમાચાર
samauchar,સમાચાર
sangit,સંગીત
sanit,સંગીત
chitra,ચિત્ર
chhtra,ચિત્ર
sajavat,સજાવટ
stajavat,સજાવટ
rangin,રંગીન
ranginb,રંગીન
chamak,ચમક
chamae,ચમક
sugandh,સુગંધ
suganhd,સુગંધ
svadisht,સ્વાદિષ્ટ
sfvadisht,સ્વાદિષ્ટ
mithun,મીઠું
mithuna,મીઠું
khatun,ખાટું
khtun,ખાટું
namakin,નમકીન
namrkin,નમકીન
tikhun,તીખું
tikhum,તીખું
thandk,ઠંડક
thtndk,ઠંડક
garmahat,ગરમાહટ
garmahcat,ગરમાહટ
nami,નમી
nmai,નમી
halchal,હલચલ
halchla,હલચલ
shant,શાંત
shatn,શાંત
dhvani,ધ્વનિ
hvani,ધ્વનિ
maun,મૌન
aun,મૌન
spasht,સ્પષ્ટ
pasht,સ્પષ્ટ
chamkilun,ચમકીલું
chamkilnu,ચમકીલું
andhakar,અંધકાર
adnhakar,અંધકાર
subah,સુબહ
suabh,સુબહ
sham,શામ
spham,શામ
bapor,બપોર
abpor,બપોર
arambh,આરંભ
arabmh,આરંભ
ant,અંત
yant,અંત
madhya,મધ્ય
iadhya,મધ્ય
sima,સીમા
sia,સીમા
anant,અનંત
anaint,અનંત
sankhya,સંખ્યા
sanhya,સંખ્યા
matra,માત્રા
mataa,માત્રા
gun,ગુણ
ugun,ગુણ
prakar,પ્રકાર
prakr,પ્રકાર
sthiti,સ્થિતિ
sthtii,સ્થિતિ
gati,ગતિ
ati,ગતિ
disha,દિશા
dihsa,દિશા
sthan,સ્થાન
stan,સ્થાન
kshetra,ક્ષેત્ર
oshetra,ક્ષેત્ર
vistar,વિસ્તાર
vistr,વિસ્તાર
sankochan,સંકોચન
sankocahn,સંકોચન
santulan,સંતુલન
sntulan,સંતુલન
samanjasy,સામંજસ્ય
samanjays,સામંજસ્ય
vigyan,વિજ્ઞાન
ivgyan,વિજ્ઞાન
sahity,સાહિત્ય
sahtiy,સાહિત્ય
bhugol,ભૂગોલ
phugol,ભૂગોલ
ganit,ગણિત
cganit,ગણિત
arth,અર્થ
rath,અર્થ
samaj,સમાજ
rsamaj,સમાજ
parivar,પરિવાર
parisar,પરિવાર
mitrata,મિત્રતા
mitraa,મિત્રતા
sambandh,સંબંધ
sabmandh,સંબંધ
bhavna,ભાવના
dhavna,ભાવના
vichar,વિચાર
vihcar,વિચાર
kalpna,કલ્પના
kaplna,કલ્પના
srijan,સૃજન
rsijan,સૃજન
navin,નવીન
navind,નવીન
adhunik,આધુનિક
adhunlik,આધુનિક
navachar,નવાચાર
navackar,નવાચાર
khoj,ખોજ
kphoj,ખોજ
