input,target
eml,மேல்
kil,கீழ்
ki,கீழ்
idathu,இடது
idaihu,இடது
valathu,வலது
vaathu,வலது
ulle,உள்ளே
lle,உள்ளே
veliye,வெளியே
evliye,வெளியே
munnal,முன்னால்
mnunal,முன்னால்
pinnal,பின்னால்
pinal,பின்னால்
pakkam,பக்கம்
padkam,பக்கம்
vilimbu,விளிம்பு
ilimbu,விளிம்பு
mulai,மூலை
muli,மூலை
thisai,திசை
thksai,திசை
inge,இங்கே
inue,இங்கே
ange,அங்கே
aneg,அங்கே
ingu,இங்கு
zngu,இங்கு
angu,அங்கு
aggu,அங்கு
enge,எங்கே
znge,எங்கே
eppothu,எப்போது
epopthu,எப்போது
en,ஏன்
er,ஏன்
yar,யார்
yarg,யார்
enna,என்ன
ena,என்ன
eppadi,எப்படி
eppadni,எப்படி
evvalavu,எவ்வளவு
evvalavus,எவ்வளவு
ellaam,எல்லாம்
elaam,எல்லாம்
sila,சில
isla,சில
yarenum,யாரேனும்
yareeum,யாரேனும்
yarum,யாரும்
yarumb,யாரும்
illai,இல்லை
illei,இல்லை
mattrum,மற்றும்
mattrmu,மற்றும்
allathu,அல்லது
allaahu,அல்லது
anal,ஆனால்
ana,ஆனால்
en,ஏன்
ne,ஏன்
agaiyal,ஆகையால்
agasyal,ஆகையால்
angu,அங்கு
anbgu,அங்கு
enraal,என்றால்
enral,என்றால்
eppothu,எப்போது
epphthu,எப்போது
appothu,அப்போது
appotuh,அப்போது
meendum,மீண்டும்
meenum,மீண்டும்
ippothu,இப்போது
ippotuh,இப்போது
nalai,நாளை
alai,நாளை
inru,இன்று
inku,இன்று
munbu,முன்பு
mubu,முன்பு
pinbu,பின்பு
pnbu,பின்பு
viraivil,விரைவில்
iraivil,விரைவில்
thamatham,தாமதம்
thapmatham,தாமதம்
eppothum,எப்போதும்
eppothunm,எப்போதும்
silasamayam,சிலசமயம்
silasaayam,சிலசமயம்
orupothum,ஒருபோதும்
orupotuhm,ஒருபோதும்
athigam,அதிகம்
ahigam,அதிகம்
sirithu,சிறிது
snirithu,சிறிது
periya,பெரிய
priya,பெரிய
siriya,சிறிய
isriya,சிறிய
neenda,நீண்ட
eenda,நீண்ட
tadiman,தடிமன்
tdaiman,தடிமன்
melliya,மெல்லிய
melliay,மெல்லிய
puthiya,புதிய
puthiyh,புதிய
palaiya,பழைய
palayia,பழைய
ilamai,இளமை
ialmai,இளமை
nalla,நல்ல
nalal,நல்ல
azhagu,அழகு
auhagu,அழகு
veppa,வெப்ப
veppp,வெப்ப
kulir,குளிர்
kuir,குளிர்
makizhchi,மகிழ்ச்சி
mkaizhchi,மகிழ்ச்சி
selvanthar,செல்வந்தர்
selyanthar,செல்வந்தர்
ezhai,ஏழை
ezsai,ஏழை
kadina,கடின
kaadina,கடின
menmai,மென்மை
menai,மென்மை
ilesana,இலேசான
ilesaa,இலேசான
kanamana,கனமான
knamana,கனமான
valimai,வலிமை
valmiai,வலிமை
vega,வேக
vegn,வேக
methuvana,மெதுவான
metnhuvana,மெதுவான
uyar,உயர்
uyra,உயர்
thaazh,தாழ்
thaazhg,தாழ்
aazh,ஆழ
azah,ஆழ
aazhmaattra,ஆழமற்ற
aazhmbaattra,ஆழமற்ற
tholai,தொலை
thoali,தொலை
arugu,அருகு
aruu,அருகு
sari,சரி
sai,சரி
thavaru,தவறு
thaavru,தவறு
unmai,உண்மை
unmeai,உண்மை
poy,பொய்
opy,பொய்
puthu,புது
ptuhu,புது
pazha,பழ
pazgha,பழ
suttha,சுத்த
usuttha,சுத்த
azhukku,அழுக்கு
ahzukku,அழுக்கு
thuya,தூய
tuhya,தூய
kalantha,கலந்த
kalacntha,கலந்த
thani,தனி
teani,தனி
inaintha,இணைந்த
inaintya,இணைந்த
muzhumai,முழுமை
muhzumai,முழுமை
kurai,குறை
kurvai,குறை
athika,அதிக
atdhika,அதிக
sama,சம
vsama,சம
veru,வேறு
vru,வேறு
ore,ஒரே
odre,ஒரே
nirambiya,நிரம்பிய
nirambia,நிரம்பிய
vettru,வெற்று
vettjru,வெற்று
nirambiya,நிரம்பிய
nirabmiya,நிரம்பிய
ulara,உலர
urara,உலர
ira,ஈர
ibra,ஈர
puthu,புது
puthvu,புது
sarala,சரள
saraia,சரள
eliya,எளிய
eliay,எளிய
rasa,ரச
asa,ரச
suvai,சுவை
uvai,சுவை
manam,மணம்
manaz,மணம்
thodu,தொடு
thsodu,தொடு
paarvai,பார்வை
paarvia,பார்வை
kelvi,கேள்வி
oelvi,கேள்வி
manam,மனம்
nanam,மனம்
amaithi,அமைதி
maaithi,அமைதி
ursagam,உற்சாகம்
urasgam,உற்சாகம்
urchakthi,ஊர்ச்சக்தி
urhcakthi,ஊர்ச்சக்தி
valimai,வலிமை
vlaimai,வலிமை
iyakkam,இயக்கம்
iyaksam,இயக்கம்
nilaiyana,நிலையான
nilaiyaan,நிலையான
matram,மாற்றம்
matrma,மாற்றம்
valarchi,வளர்ச்சி
valardhi,வளர்ச்சி
munnetram,முன்னேற்றம்
munnhetram,முன்னேற்றம்
ilakku,இலக்கு
ilaku,இலக்கு
muyarchi,முயற்சி
muayrchi,முயற்சி
vettri,வெற்றி
vetetri,வெற்றி
vettri,வெற்றி
vetri,வெற்றி
thairiyam,தைரியம்
thairyam,தைரியம்
porumai,பொறுமை
poyumai,பொறுமை
nambikkai,நம்பிக்கை
nambikkav,நம்பிக்கை
nanbar,நண்பர்
anbar,நண்பர்
thozhan,தோழன்
thozhn,தோழன்
uthavi,உதவி
uthvai,உதவி
parisu,பரிசு
paris,பரிசு
parisu,பரிசு
parsiu,பரிசு
makizhchi,மகிழ்ச்சி
amkizhchi,மகிழ்ச்சி
punnagai,புன்னகை
punndagai,புன்னகை
sirippu,சிரிப்பு
siripup,சிரிப்பு
vilaiyattu,விளையாட்டு
vilayattu,விளையாட்டு
vedikkai,வேடிக்கை
vedikkas,வேடிக்கை
vidumurai,விடுமுறை
vidumusai,விடுமுறை
payanam,பயணம்
pahanam,பயணம்
ulaval,உலாவல்
ulyval,உலாவல்
katchi,காட்சி
atchi,காட்சி
azhagu,அழகு
azagu,அழகு
kulir,குளிர்
kulirs,குளிர்
veppam,வெப்பம்
vppam,வெப்பம்
aandu,ஆண்டு
aanu,ஆண்டு
matham,மாதம்
mathag,மாதம்
varam,வாரம்
jaram,வாரம்
naal,நாள்
nlal,நாள்
mani,மணி
mai,மணி
nimidam,நிமிடம்
niymidam,நிமிடம்
kanam,கணம்
skanam,கணம்
varalaru,வரலாறு
vaualaru,வரலாறு
ethirkalam,எதிர்காலம்
ehtirkalam,எதிர்காலம்
nikazhkalam,நிகழ்காலம்
nikazhkalbam,நிகழ்காலம்
unmai,உண்மை
unmia,உண்மை
neethi,நீதி
netehi,நீதி
suthanthiram,சுதந்திரம்
uthanthiram,சுதந்திரம்
samam,சமம்
samzm,சமம்
urimai,உரிமை
uripmai,உரிமை
kadamai,கடமை
akadamai,கடமை
sevai,சேவை
seva,சேவை
othuzhaipu,ஒத்துழைப்பு
odhuzhaipu,ஒத்துழைப்பு
otrumai,ஒற்றுமை
otrumari,ஒற்றுமை
verupadu,வேறுபாடு
verupau,வேறுபாடு
panpadu,பண்பாடு
panapdu,பண்பாடு
mozhi,மொழி
mozhn,மொழி
kalvi,கல்வி
kalvr,கல்வி
arokkiyam,ஆரோக்கியம்
arokkiyamz,ஆரோக்கியம்
sakthi,சக்தி
sakth,சக்தி
velicham,வெளிச்சம்
veliham,வெளிச்சம்
nizhal,நிழல்
ndizhal,நிழல்
sedi,செடி
edi,செடி
payir,பயிர்
ayir,பயிர்
thaniyam,தானியம்
thainyam,தானியம்
kaaykari,காய்கறி
kayakari,காய்கறி
malar,மலர்
mbalar,மலர்
maram,மரம்
markm,மரம்
kadu,காடு
kau,காடு
malai,மலை
mali,மலை
samaveli,சமவெளி
samavelid,சமவெளி
palaivanam,பாலைவனம்
palavanam,பாலைவனம்
kadal,கடல்
adal,கடல்
thivu,தீவு
tbhivu,தீவு
kaalvaay,கால்வாய்
kaalvaaz,கால்வாய்
anai,அணை
ania,அணை
palam,பாலம்
palym,பாலம்
salai,சாலை
salia,சாலை
irayil,இரயில்
iraymil,இரயில்
kappal,கப்பல்
dappal,கப்பல்
vimanam,விமானம்
vimagnam,விமானம்
sakkaram,சக்கரம்
sapkkaram,சக்கரம்
savi,சாவி
svai,சாவி
puttu,பூட்டு
putt,பூட்டு
kathavu,கதவு
kathauv,கதவு
sannal,சன்னல்
asnnal,சன்னல்
kurai,கூரை
kuari,கூரை
suvar,சுவர்
suavr,சுவர்
tharai,தரை
tharaz,தரை
padi,படி
pai,படி
minsaram,மின்சாரம்
minsaarm,மின்சாரம்
balbu,பல்பு
bablu,பல்பு
minvisiri,மின்விசிறி
imnvisiri,மின்விசிறி
iyanthiram,இயந்திரம்
iaynthiram,இயந்திரம்
karuvi,கருவி
kaeuvi,கருவி
kaditham,கடிதம்
kadithoam,கடிதம்
seythi,செய்தி
seythsi,செய்தி
isai,இசை
iasi,இசை
padam,படம்
poadam,படம்
alankaram,அலங்காரம்
alankarum,அலங்காரம்
vannam,வண்ணம்
avnnam,வண்ணம்
pirakasam,பிரகாசம்
piraasam,பிரகாசம்
manam,மணம்
maam,மணம்
suvai,சுவை
suvia,சுவை
inippu,இனிப்பு
uinippu,இனிப்பு
pulippu,புளிப்பு
pulipu,புளிப்பு
uppu,உப்பு
upu,உப்பு
karam,காரம்
karanm,காரம்
kulirchi,குளிர்ச்சி
kulzirchi,குளிர்ச்சி
veppam,வெப்பம்
evppam,வெப்பம்
irappu,ஈரப்பு
irapu,ஈரப்பு
ularthal,உலர்த்தல்
ularnhal,உலர்த்தல்
iyakkam,இயக்கம்
iyakam,இயக்கம்
amaithi,அமைதி
amathi,அமைதி
oli,ஒலி
ol,ஒலி
maunam,மௌனம்
aunam,மௌனம்
thelivu,தெளிவு
thelivn,தெளிவு
pirakasam,பிரகாசம்
pirakasay,பிரகாசம்
irul,இருள்
irbul,இருள்
kalai,காலை
klaai,காலை
malai,மாலை
malia,மாலை
mathiyam,மதியம்
mathisam,மதியம்
thodakkam,தொடக்கம்
thodakkma,தொடக்கம்
mudivu,முடிவு
mddivu,முடிவு
nadu,நடு
andu,நடு
ellai,எல்லை
lelai,எல்லை
anantham,அனந்தம்
ananthac,அனந்தம்
en,எண்
ne,எண்
alavu,அளவு
laavu,அளவு
tharam,தரம்
tharm,தரம்
vagai,வகை
hagai,வகை
vadivam,வடிவம்
vadivamv,வடிவம்
nilai,நிலை
nili,நிலை
vegam,வேகம்
egam,வேகம்
thisai,திசை
thsiai,திசை
idam,இடம்
idau,இடம்
paguthi,பகுதி
pagutihi,பகுதி
virivu,விரிவு
viirvu,விரிவு
surukkam,சுருக்கம்
surukkma,சுருக்கம்
samanilai,சமநிலை
samanilaik,சமநிலை
isaivu,இசைவு
isaiv,இசைவு
ariviyal,அறிவியல்
arikiyal,அறிவியல்
ilakkiyam,இலக்கியம்
ialkkiyam,இலக்கியம்
puviyiyal,புவியியல்
puviyiytal,புவியியல்
kanitham,கணிதம்
manitham,கணிதம்
porulatharam,பொருளாதாரம்
borulatharam,பொருளாதாரம்
samugam,சமூகம்
sanugam,சமூகம்
kudumbam,குடும்பம்
kudmbam,குடும்பம்
natpu,நட்பு
ntapu,நட்பு
uravu,உறவு
uavu,உறவு
unarvu,உணர்வு
unarcvu,உணர்வு
sinthanai,சிந்தனை
sinthani,சிந்தனை
karpanai,கற்பனை
karanai,கற்பனை
uruvakkam,உருவாக்கம்
uruvkakam,உருவாக்கம்
puthumai,புதுமை
puhtumai,புதுமை
navina,நவீன
navinah,நவீன
parampariyam,பாரம்பரியம்
parampariysm,பாரம்பரியம்
puthiyathagaval,புதியதகவல்
pthiyathagaval,புதியதகவல்
kandupidippu,கண்டுபிடிப்பு
kanduipdippu,கண்டுபிடிப்பு
