input,target
gshotto,সত্য
mittha,মিথ্যা
mitrtha,মিথ্যা
notun,নতুন
notrn,নতুন
puraton,পুরাতন
puoaton,পুরাতন
shaf,সাফ
sraf,সাফ
nongra,নোংরা
nongar,নোংরা
pobitro,পবিত্র
pobtiro,পবিত্র
mishro,মিশ্র
misho,মিশ্র
alada,আলাদা
alda,আলাদা
jukto,যুক্ত
ukto,যুক্ত
shompurno,সম্পূর্ণ
hshompurno,সম্পূর্ণ
kom,কম
krom,কম
beshi,বেশি
besih,বেশি
shoman,সমান
shloman,সমান
alada,আলাদা
lada,আলাদা
shom,সম
shm,সম
purno,পূর্ণ
eurno,পূর্ণ
khali,খালি
khals,খালি
bhora,ভরা
ahora,ভরা
shukno,শুকনো
shckno,শুকনো
bheja,ভেজা
bdheja,ভেজা
taja,তাজা
taia,তাজা
shorol,সরল
shoorl,সরল
shohoj,সহজ
shohotj,সহজ
rosh,রস
orsh,রস
shad,স্বাদ
shda,স্বাদ
gondho,গন্ধ
gonnho,গন্ধ
sporsho,স্পর্শ
sporgsho,স্পর্শ
drishsho,দৃশ্য
grishsho,দৃশ্য
shrobon,শ্রবণ
shrobol,শ্রবণ
mon,মন
mbon,মন
shanti,শান্তি
shcanti,শান্তি
utshah,উত্সাহ
utshh,উত্সাহ
urja,উর্জা
ruja,উর্জা
bol,বল
bowl,বল
goti,গতি
gonti,গতি
sthir,স্থির
sthyir,স্থির
poriborton,পরিবর্তন
poriboreon,পরিবর্তন
bikash,বিকাশ
bikah,বিকাশ
progoti,প্রগতি
paogoti,প্রগতি
lokkho,লক্ষ্য
dokkho,লক্ষ্য
proyash,প্রয়াস
proyasho,প্রয়াস
shofol,সফল
shofolp,সফল
bijoy,বিজয়
bjoy,বিজয়
shahosh,সাহস
shaoosh,সাহস
dhoirjo,ধৈর্য
dhoirjw,ধৈর্য
bishwash,বিশ্বাস
bshwash,বিশ্বাস
mitro,মিত্র
mtro,মিত্র
shath,সাথ
shacth,সাথ
shahajo,সাহায্য
eshahajo,সাহায্য
dan,দান
wdan,দান
upohar,উপহার
puohar,উপহার
khushi,খুশি
khusihi,খুশি
hashi,হাসি
gashi,হাসি
hashsho,হাস্য
hashsdo,হাস্য
khela,খেলা
kdela,খেলা
moja,মজা
mosa,মজা
jatra,যাত্রা
jatia,যাত্রা
drishsho,দৃশ্য
dristhsho,দৃশ্য
shitol,শীতল
shtol,শীতল
tap,তাপ
rtap,তাপ
bochhor,বছর
bocshhor,বছর
mash,মাস
mabh,মাস
shoptah,সপ্তাহ
shopth,সপ্তাহ
dibosh,দিবস
diboyh,দিবস
ghonta,ঘন্টা
honta,ঘন্টা
minit,মিনিট
miniw,মিনিট
khon,ক্ষণ
hkon,ক্ষণ
itihash,ইতিহাস
tihash,ইতিহাস
bhobishyot,ভবিষ্যত
hbobishyot,ভবিষ্যত
bortoman,বর্তমান
bortomman,বর্তমান
shotto,সত্য
shoctto,সত্য
nyayo,ন্যায়
nyay,ন্যায়
shadhin,স্বাধীন
shadihn,স্বাধীন
shoman,সমান
shwman,সমান
odhikar,অধিকার
odhikr,অধিকার
kortobyo,কর্তব্য
kortobygo,কর্তব্য
sheba,সেবা
heba,সেবা
shohojog,সহযোগ
hsohojog,সহযোগ
ekta,একতা
etka,একতা
bibidho,বিবিধ
bibdiho,বিবিধ
bhasha,ভাষা
basha,ভাষা
shiksha,শিক্ষা
shiksh,শিক্ষা
shastho,স্বাস্থ্য
shcstho,স্বাস্থ্য
shokti,শক্তি
shokt,শক্তি
prokash,প্রকাশ
prokasw,প্রকাশ
chhaya,ছায়া
chhyaa,ছায়া
foshol,ফসল
pfoshol,ফসল
onno,অন্ন
onpno,অন্ন
shobji,সবজি
sohbji,সবজি
gach,গাছ
garh,গাছ
jonggol,জঙ্গল
jongol,জঙ্গল
morubhumi,মরুভূমি
morubhaumi,মরুভূমি
shomudro,সমুদ্র
seomudro,সমুদ্র
dwip,দ্বীপ
diwp,দ্বীপ
nohor,নহর
nhoor,নহর
bandh,বাঁধ
band,বাঁধ
pul,পুল
pl,পুল
shorok,সড়ক
hsorok,সড়ক
rel,রেল
gel,রেল
jahaj,জাহাজ
jahja,জাহাজ
biman,বিমান
bimay,বিমান
chokro,চক্র
chokr,চক্র
chabi,চাবি
chabig,চাবি
tala,তালা
atla,তালা
dorja,দরজা
dojra,দরজা
janala,জানালা
janalah,জানালা
chhad,ছাদ
chad,ছাদ
deyal,দেয়াল
edyal,দেয়াল
mejhe,মেঝে
mejher,মেঝে
sinri,সিঁড়ি
sirni,সিঁড়ি
biddyut,বিদ্যুৎ
biddytu,বিদ্যুৎ
balb,বাল্ব
dbalb,বাল্ব
pakha,পাখা
pakh,পাখা
jontro,যন্ত্র
jontrot,যন্ত্র
shoronjam,সরঞ্জাম
shoronjm,সরঞ্জাম
chithi,চিঠি
chirhi,চিঠি
khobor,খবর
kohbor,খবর
shongit,সঙ্গীত
shongt,সঙ্গীত
chobi,ছবি
chgbi,ছবি
shajshojja,সাজসজ্জা
shajshljja,সাজসজ্জা
rongin,রঙিন
rongfin,রঙিন
chomok,চমক
cohmok,চমক
shugondho,সুগন্ধ
lhugondho,সুগন্ধ
shadishtho,স্বাদিষ্ট
sshadishtho,স্বাদিষ্ট
mishti,মিষ্টি
eishti,মিষ্টি
khatta,খাট্টা
knhatta,খাট্টা
nonota,নোনতা
noonta,নোনতা
jhal,ঝাল
jahl,ঝাল
thandok,ঠান্ডক
thadnok,ঠান্ডক
goromahot,গরমাহট
goomahot,গরমাহট
nomi,নমি
onmi,নমি
holchol,হলচল
holcol,হলচল
shanto,শান্ত
shnato,শান্ত
dhwoni,ধ্বনি
dwhoni,ধ্বনি
moun,মৌন
mtun,মৌন
sposhto,স্পষ্ট
suposhto,স্পষ্ট
chomkila,চমকিলা
chpomkila,চমকিলা
ondhokar,অন্ধকার
odnhokar,অন্ধকার
shokal,সকাল
suhokal,সকাল
shondha,সন্ধ্যা
shodnha,সন্ধ্যা
dupur,দুপুর
dpuur,দুপুর
shuru,শুরু
shuur,শুরু
shesh,শেষ
shehs,শেষ
majh,মাঝ
mjjh,মাঝ
shima,সীমা
hsima,সীমা
ononto,অনন্ত
oonnto,অনন্ত
shongkha,সংখ্যা
shongksa,সংখ্যা
gun,গুণ
mun,গুণ
prokar,প্রকার
prkoar,প্রকার
obostha,অবস্থা
obosthak,অবস্থা
disha,দিশা
dish,দিশা
sthan,স্থান
sthon,স্থান
khetro,ক্ষেত্র
khetrro,ক্ষেত্র
bistar,বিস্তার
bpistar,বিস্তার
shonkochon,সংকোচন
shonkochonu,সংকোচন
shontulon,সন্তুলন
whontulon,সন্তুলন
shomonjoshsho,সমঞ্জস্য
shomonjhoshsho,সমঞ্জস্য
bigyan,বিজ্ঞান
bigyna,বিজ্ঞান
shahityo,সাহিত্য
shahitlo,সাহিত্য
bhugol,ভূগোল
bhjgol,ভূগোল
gonit,গণিত
gonitr,গণিত
ortho,অর্থ
orthb,অর্থ
shomaj,সমাজ
shomapj,সমাজ
poribar,পরিবার
poriar,পরিবার
mitrota,মিত্রতা
mitrrota,মিত্রতা
shomporko,সম্পর্ক
shompporko,সম্পর্ক
bhabona,ভাবনা
bhoabona,ভাবনা
kolpona,কল্পনা
kolpbona,কল্পনা
srijon,সৃজন
srijn,সৃজন
nobin,নবীন
nofin,নবীন
adhunik,আধুনিক
adghunik,আধুনিক
nobikoron,নবীকরণ
nobikorn,নবীকরণ
khoj,খোজ
kboj,খোজ
