input,target
सा,साक्षी
जनता,जनता
सदन,सदन
मा,माला
आवास,आवास
योजना,योजना
जमुना,जमुना
रमा,रमा
कीर्तिह,कीर्ति
चौतारी,चौतारी
ज्य,ज्योति
सफल,सफल
प्रदीहप,प्रदीप
बटुवा,बटुवा
विवि�ध,विविध
तबलाह,तबला
असहल,असल
हरित,हरित
बगाल,बगल
चमक,चमक
पुस्त,पुस्तक
कम्ल,कमल
मुरली्,मुरली
तारा,तारा
दिवा,दिवा
बटुवा,बटुवा
सु,सुमार्ग
अखण्ड्,अखण्ड
छहारी,छहारी
गौंथली,गौँथली
मयूर,मयूर
प्रभावह,प्रभाव
दिवा,दिवा
छि,छिमेकी
सपना,सपना
अतुल्,अतुल
मुहान,मुहान
आकार,आकार
जमिन,जमिन
नभ,नभ
चाँदनी,चाँदनी
योजना,योजना
सिप,सिप
अजय,अजय
छवी,छवि
सतह्,सतह
लवणह,लवण
सि,सिन्धु
नरमह,नरम
यन्त्र,यन्त्र
आकाश,आकाश
रश्मी,रश्मि
आदहर,आदर
सिप,सिप
झलक,झलक
कलाह,कला
हा,हार्दिक
संयोग,संयोग
मौरीह,मौरी
उद,उदय
लगन्,लगन
मधु,मधु
आँ,आँगन
प्रदीप,प्रदीप
नभह,नभ
नि,निवास
प्रज्ञा्,प्रज्ञा
प्रयास,प्रयास
शिर,शिर
लक्ष,लक्ष
डबल,डबली
सकल,सकल
रचना,रचना
कामहना,कामना
सहारा,सहारा
आध,आधार
प्रकृति,प्रकृति
मनीषा,मनीषा
रिवाज,रिवाज
सराल,सरल
गोरेटो,गोरेटो
प्रबाल,प्रबल
वृक्ष,वृक्ष
पुष्प,पुष्प
नहर,नहर
नजि,नजिर
नजिर,नजिर
संगम,संगम
अटल,अटल
प्रज्ञा,प्रज्ञा
विवेक्,विवेक
तर,तराजु
जीवान,जीवन
तालीह,ताली
उदार्,उदार
समाज,समाज
रोचक्,रोचक
बगैँचा,बगैँचा
पोषण,पोषण
मलमह,मलम
मिठास,मिठास
निवास,निवास
डा,डाँफे
भन्,भन्डार
पिपल,पिपल
शयन,शयन
निक,निकास
गुराँसह,गुराँस
मौरी,मौरी
सु,सुविधा
नह्र,नहर
विकास्,विकास
साइतह,साइत
माली,माली
कलम,कलम
सुमार्ग,सुमार्ग
बिगु,बिगुल
ज्ञान,ज्ञान
सपना,सपना
न्याय्,न्याय
गुराँस,गुराँस
एक,एकता
प्रगति,प्रगति
चा,चाहना
नाका,नाका
बिग,बिगुल
जुरेली,जुरेली
दोभान,दोभान
न्याय,न्याय
तपन,तपन
अर्पणह,अर्पण
चमेलीह,चमेली
पो,पोषण
मन,मन
लाँकुहरी,लाँकुरी
आकार्,आकार
सिर्जना,सिर्जना
घुमती,घुम्ती
अझै,अजय
नियम,नियम
बटुवा,बटुवा
न्यायह,न्याय
मकल,मकल
मायाळु,मायालु
मिसील,मिसिल
नभ,नभ
थैली्,थैली
मण,मणि
पवित्र,पवित्र
मंगल,मंगल
दलहान,दलान
माली,माली
तिर्सना,तिर्सना
चिराग,चिराग
अतहिथि,अतिथी
थैली,थैली
शैली,शैली
बिगूल,बिगुल
आकाल,आकार
उन्नती,उन्नती
परेलीह,परेली
सौगात,सौगात
सुम,सुमुख
केशर,केशर
मणि,मणि
खजा,खजाना
निर्माण,निर्माण
मधु्,मधु
छवि,छवि
डाली,डाली
युगलह,युगल
जुही,जुही
कुसुम,कुसुम
आमूल,आमूल
अनंत,अनन्त
आँच,आँचल
ज्ञानह,ज्ञान
गाथा,गाथा
आर्जन,आर्जन
खानी,खानी
नमु,नमुना
विवेकह,विवेक
किनारा,किनारा
दिवा,दिवा
नभ,नभ
बगाहान,बगान
हरित,हरित
मि,मिलन
क्षमता,क्षमता
शुभ,शुभ
नाका,नाका
जम,जमुना
सदन,सदन
थैली,थैली
सफेद,सफेद
संय,संयोग
दियाहलो,दियालो
महहल,महल
जुरेली्,जुरेली
चाँदनी्,चाँदनी
मानकह,मानक
निकास,निकास
शालीन,शालीन
रोहिहणी,रोहिणी
प्रभाव,प्रभाव
अतुल,अतुल
रोचक,रोचक
सं,संगम
बहाल,बहाल
आसन,आसन
अजै,अजय
अझहर,अजर
कीर्ति,कीर्ति
आयाम्,आयाम
सुशील,सुशील
किल्ला,किल्ला
बिरुवा,बिरुवा
निसाना,निसाना
लग,लगन
सजग,सजग
दरह्पण,दर्पण
प्रज्ञा,प्रज्ञा
लवण्,लवण
नमन,नमन
निपुण्,निपुण
अथाह,अथाह
दि,दिवा
सिम्रिक,सिम्रिक
विकास,विकास
खजाना,खजाना
अथाह्,अथाह
प्रीति,प्रीति
रौनक,रौनक
सुखह,सुख
झलक,झलक
चिरायुह,चिरायु
रे,रेसम
रौनक,रौनक
लहना्,लहना
चरहण,चरण
भवण,भवन
बग,बगल
रोहिणी,रोहिणी
सिन्धु,सिन्धु
निर्मल,निर्मल
आस्था,आस्था
मीत,मीत
विशाल,विशाल
खनिज,खनिज
पोखरी,पोखरी
निसाना,निसाना
पृथ्वीह,पृथ्वी
सुनौलोह,सुनौलो
जमुना,जमुना
रोहि,रोहिणी
धै,धैर्य
जुरेल,जुरेली
चित्र,चित्र
लेखक,लेखक
सन्दुकह,सन्दुक
समी,समीप
प्रबल,प्रबल
शिक्षा,शिक्षा
आदर्,आदर्श
मिसिलह,मिसिल
लहर,लहर
बहाल,बहाल
नहर,नहर
यो,योजना
साहझा,साझा
जुनेली,जुनेली
जुनेली,जुनेली
गाथा,गाथा
सफेद,सफेद
भवन,भवन
दोभाण,दोभान
लता,लता
जा,जाती
चित्र,चित्र
मयूर,मयूर
मा,मानव
पाइला,पाइला
मुलुक,मुलुक
चाहना,चाहना
शीतल,शीतल
लक्षह,लक्ष
आशा्,आशा
रुपक्,रुपक
अक्शर,अक्षर
खनीज,खनिज
तबला,तबला
आसण,आसन
छहारी,छहारी
कला,कला
दील,दिल
शिक्षा,शिक्षा
सिप्,सिप
सिहप,सिप
यात्री,यात्री
सौगात्,सौगात
प्रदीप,प्रदीप
सिमाना,सिमाना
सुख,सुख
फटिक,फटिक
प्रदीप्,प्रदीप
गौँहथली,गौँथली
गो,गोरेटो
सन्दुक,सन्दुक
मखण,मखन
बिगुल,बिगुल
अफय,अभय
जाती,जाती
रवि,रवि
लक्ष,लक्ष
विशाल,विशाल
द्रव्य,द्रव्य
मालाह,माला
पोखर,पोखरी
चन्द्र,चन्द्र
जागृती,जागृति
सादा,सादा
पोखरी्,पोखरी
शीत,शीतल
अरु,अरुण
सिम्रिक,सिम्रिक
अग्राज,अग्रज
कण्ठ,कण्ठ
चिराग,चिराग
विनहय,विनय
लोचन,लोचन
सागर,सागर
आकर,आकार
घुम्,घुम्ती
दि,दिल
आर्जनह,आर्जन
सफा,सफा
मुना,मुना
पवान,पवन
समूहह,समूह
ज्योति,ज्योति
मिठास,मिठास
अमल,अमल
खजान,खजाना
चौतारी,चौतारी
लक्ष्,लक्ष
भुवन,भुवन
थलो,थलो
सक्षहम,सक्षम
साइत,साइत
गगनह,गगन
तेज,तेज
आदरश,आदर्श
पौवा,पौवा
सुहगम,सुगम
निर्मा,निर्माण
तालीह,ताली
प्रकृति,प्रकृति
बाल,बाला
विनम्ह्र,विनम्र
सवल,सवल
विपुल,विपुल
नयन,नयन
रव,रवि
लाँकुरी,लाँकुरी
जगत्,जगत्
अपुर्ब,अपुर्ब
हार्दिक,हार्दिक
रजत,रजत
साख,साख
दिवस,दिवस
सेवा,सेवा
धहन,धन
साँध,साँध
विद्या्,विद्या
माणिक,माणिक
अक्,अक्षर
छिमेकी्,छिमेकी
रसि,रसिक
परेवा्,परेवा
परेली,परेली
आलोका,आलोक
सजगह,सजग
मौसाम,मौसम
तोरण,तोरण
सह,सहारा
लहना,लहना
कुञ्ज,कुञ्ज
झरन,झरना
महिमाह,महिमा
तेज,तेज
शान,शान
लगन,लगन
शिशिहर,शिशिर
समय,समय
भुवान,भुवन
प्रदीप,प्रदीप
पौवाह,पौवा
सफा,सफा
रमा,रमा
ऊर्जा,ऊर्जा
चमेली,चमेली
चाहना्,चाहना
पत्रिकाह,पत्रिका
लेखक,लेखक
साधना,साधना
मगण,मगन
कव,कवि
मैदान,मैदान
शु,शुभ
रच,रचना
जाग,जागृति
सिरानी,सिरानी
शान,शान
नाका,नाका
केसहर,केशर
ढोकाह,ढोका
रमा्,रमा
मणहि,मणि
रविह,रवि
जीवहन,जीवन
पठन्,पठन
कामना,कामना
विविध्,विविध
समीप,समीप
दिल,दिल
घुमती,घुम्ती
शैली,शैली
सा,साख
चाँदनी,चाँदनी
दोभान,दोभान
अभयह,अभय
जुरेली,जुरेली
कणाठ,कण्ठ
नमन्,नमन
जल,जल
लाली,लाली
हरित,हरित
थाली,थाली
अनन्,अनन्त
अपुर्ब,अपुर्ब
साक्षीई,साक्षी
भन्डार,भन्डार
सु,सुशील
प्रकाश,प्रकाश
बाला,बाला
नक्षात्र,नक्षत्र
करुहणा,करुणा
दर्,दर्शन
रचना,रचना
मुनाल्,मुनाल
आधार्,आधार
बगान,बगान
काम,कामना
वृक्ष,वृक्ष
गहना,गहना
प्रकृति,प्रकृति
माणिक,माणिक
दियालो्,दियालो
मदत,मदत
समयह,समय
छवि,छवि
मानक,मानक
सिन्धु,सिन्धु
करुणा,करुणा
तिरसना,तिर्सना
प्रखर,प्रखर
लगहन,लगन
माणिक,माणिक
मीत,मीत
रवि,रवि
विनय,विनय
मो,मोहर
चेहरा्,चेहरा
मिलनह,मिलन
डांफे,डाँफे
माला,माला
सारथी,सारथी
अजर,अजर
सुशीलह,सुशील
भन्डार्,भन्डार
साहस,साहस
कुशल,कुशल
चित्र्,चित्र
सक्षाम,सक्षम
सटीक,सटीक
निसानाह,निसाना
भूमि,भूमिका
साकार,साकार
सपहना,सपना
रौनाक,रौनक
चमक,चमक
आलोक,आलोक
मयूहर,मयूर
सफेद,सफेद
सकल,सकल
जमहिन,जमिन
तक्हमा,तक्मा
निकास,निकास
गहना्,गहना
छव,छवि
सुहख,सुख
अटल,अटल
मलहम,मलम
विविध,विविध
वृक्ष,वृक्ष
पुष्,पुष्प
आशा,आशा
समाज,समाज
दर्शान,दर्शन
साँध,साँध
सुशी,सुशील
साहस,साहस
ज्योती,ज्योति
रमणह,रमण
कुसहुम,कुसुम
उदारा,उदार
अनंन्त,अनन्त
जनता,जनता
विनम्र,विनम्र
प्रग,प्रगति
चनह्द्र,चन्द्र
रिवा,रिवाज
बगान,बगान
तिर्सना,तिर्सना
बच,बचत
ऊर्जा्,ऊर्जा
मुनाल,मुनाल
द्रव्य्,द्रव्य
गगन,गगन
सनह्ध्या,सन्ध्या
उषा,उषा
भवन,भवन
त्रिकोण,त्रिकोण
मलम,मलम
सवहल,सवल
शालीन,शालीन
डबली,डबली
निपुण,निपुण
कमल,कमल
सुहयोग,सुयोग
गमला,गमला
सन्दु,सन्दुक
बा,बाला
तपान,तपन
निय,नियम
साक्षी,साक्षी
सुगन्ध्,सुगन्ध
अणूज,अनुज
प्रीती,प्रीति
मदतह,मदत
गौँथली,गौँथली
सा,सादा
सन्दुक,सन्दुक
आँगन,आँगन
खनहिज,खनिज
हा,हाकिम
सुशील,सुशील
रवि,रवि
सुहदिन,सुदिन
समीप्,समीप
खानीह,खानी
शान्ती,शान्ति
सिर्जन,सिर्जना
तबहला,तबला
सुगमह,सुगम
महलह,महल
फट,फटिक
मञ्ह्जरी,मञ्जरी
मिलान,मिलन
गहणा,गहना
मखन्,मखन
रेखाह,रेखा
सुन्दर,सुन्दर
गहनाह,गहना
सुख,सुख
प्रणय,प्रणय
मैदान,मैदान
शिर,शिर
लव,लवण
सदन,सदन
शान्,शान्ति
जागृत,जागृति
जमिन्,जमिन
आकार,आकार
प्रखरह,प्रखर
खनिज,खनिज
सूगम,सुगम
पाइहला,पाइला
नहर,नहर
सगो,सगोल
अर्पं,अर्पण
लाली्,लाली
तारा,तारा
सुलभ,सुलभ
मञ्जरी,मञ्जरी
खनिज,खनिज
समूह,समूह
आकारा,आकार
कलाम,कलम
शान,शान
दला,दलान
सुवर्ण,सुवर्ण
चमहक,चमक
सुमुख,सुमुख
सागर,सागर
सन्दुक्,सन्दुक
तिर्स,तिर्सना
निवास,निवास
पठ,पठन
मानक,मानक
दलान्,दलान
कपिल,कपिल
प्रगहति,प्रगति
निर्दोष,निर्दोष
लवण,लवण
दर्शन,दर्शन
तक्,तक्मा
संगम,संगम
असला,असल
कृपा,कृपा
सन्ध्या,सन्ध्या
चि,चिराग
चक्रह,चक्र
भूमिका,भूमिका
दिवा्,दिवा
एकता,एकता
क्षमता,क्षमता
उदय,उदय
निकास,निकास
छहारी,छहारी
पौवा,पौवा
अख्षर,अक्षर
निसान,निसाना
युवा,युवा
मोतीह,मोती
जहाज,जहाज
चाँदी्,चाँदी
तोरण,तोरण
किराण,किरण
निर्म,निर्मल
गाठा,गाथा
सर,सरल
प्रबल,प्रबल
दीप,दीप
चेहरा,चेहरा
तिर्सना,तिर्सना
मुनाळ,मुनाल
आस्था्,आस्था
कोइलीह,कोइली
साक्,साक्षी
किल्ला,किल्ला
तलैया,तलैया
रश्मी,रश्मि
मनीषाह,मनीषा
सूवर्ण,सुवर्ण
समताह,समता
कोपि,कोपिला
प्रकृ,प्रकृति
गौर,गौरव
शिक्ष,शिक्षा
उष,उषा
बगहल,बगल
शै,शैली
रजत,रजत
सखा,सखा
निर्माण,निर्माण
तर,तरेली
कपि,कपिल
कण्,कण्ठ
रमा,रमा
माली,माली
आधर,आधार
मानव,मानव
साहास,साहस
आसन,आसन
दर्शन,दर्शन
अतिथी,अतिथी
प्रख,प्रखर
नक्षत्र,नक्षत्र
जोर,जोर
बचण,बचन
साधनाह,साधना
जुरेलीह,जुरेली
गमला,गमला
सरहल,सरल
उमहङ्ग,उमंग
अपुर्व,अपुर्ब
रौनक्,रौनक
सरल,सरल
सवल,सवल
कण्ठ,कण्ठ
लोचान,लोचन
लगन,लगन
हार्दिक,हार्दिक
विधाहान,विधान
मौरी,मौरी
मुहा,मुहान
नि,निकास
मैदान,मैदान
लता,लता
आर्जान,आर्जन
कृपा,कृपा
थैली,थैली
आयामा,आयाम
प्रकृति,प्रकृति
मिलण,मिलन
सु,सुन
घुम्त,घुम्ती
बचत,बचत
पठहन,पठन
शिशिर,शिशिर
छाटा,छाता
नाका,नाका
सिन्धु,सिन्धु
बगाण,बगान
रजत,रजत
सुमु,सुमुख
सु,सुरज
चरण,चरण
बटुवा,बटुवा
भंडार,भन्डार
जरायो,जरायो
पोषण,पोषण
सघन,सघन
जागृतिह,जागृति
कोइली,कोइली
निर्माण,निर्माण
पृथ्वी,पृथ्वी
समाज,समाज
चिरायु,चिरायु
प्रयास,प्रयास
कुसुमह,कुसुम
मिलहन,मिलन
कण्ठह,कण्ठ
अमहर,अमर
ढोका,ढोका
द्रव्य,द्रव्य
क्षमहता,क्षमता
कपहुर,कपुर
मुणा,मुना
दी,दीक्षा
अपार्,अपार
संगम,संगम
मन,मन
सागरह,सागर
प्री,प्रीति
कपिल,कपिल
कोइली्,कोइली
जल,जल
ऊर्जा,ऊर्जा
रजट,रजत
साहँध,साँध
सद,सदन
प्रखर,प्रखर
बिरुवा्,बिरुवा
प्रयासह,प्रयास
सकहल,सकल
थुँगो,थुँगो
कमल,कमल
मानक,मानक
कमल,कमल
समाज,समाज
निवाहस,निवास
मानाक,मानक
नजिर,नजिर
प्रयास,प्रयास
सिमाना,सिमाना
विद्या,विद्या
मदन,मदन
खनि,खनिज
ऊर्जा,ऊर्जा
विज्ञानह,विज्ञान
दर्शन,दर्शन
धन,धन
निवा,निवास
दर्पण,दर्पण
ढोका्,ढोका
लगान,लगन
सुमार्ग,सुमार्ग
नजिर्,नजिर
समीप,समीप
लाँ,लाँकुरी
साहगर,सागर
हवेली,हवेली
कुसुम्,कुसुम
कदर,कदर
नाका,नाका
समता,समता
सुविधा,सुविधा
सफेद,सफेद
झरनाह,झरना
सपना,सपना
लक्ष,लक्ष
भुवन्,भुवन
गोरेटो्,गोरेटो
ताली,ताली
सुमार्गह,सुमार्ग
चेहराह,चेहरा
मीत,मीत
लह्र,लहर
सुन,सुन
थलो,थलो
सन्दुक,सन्दुक
गुराँस्,गुराँस
मौरी,मौरी
छाता,छाता
उत्तम,उत्तम
रेसम,रेसम
तक्मा,तक्मा
सिहम्रिक,सिम्रिक
सफा,सफा
पोखरीह,पोखरी
बहर,बर
प्रयाहस,प्रयास
लाभ,लाभ
जगहत,जगत्
का,काब्य
लोचहन,लोचन
प्रदीप,प्रदीप
केशरह,केशर
चंद्र,चन्द्र
गाजलह,गाजल
छा,छायाँ
उषा,उषा
गौरव,गौरव
चन्द्र,चन्द्र
सुरज,सुरज
भवान,भवन
नियमह,नियम
शीतहल,शीतल
अझय,अजय
मनीहषा,मनीषा
दिल,दिल
साकार,साकार
सौगात,सौगात
प्रज्ञा,प्रज्ञा
गौँ,गौँथली
मलाम,मलम
लाभह,लाभ
सपना,सपना
बर,बर
खानी्,खानी
गौँथली,गौँथली
अभय,अभय
बाला,बाला
नगर,नगर
नियम,नियम
बर,बर
सुविधा,सुविधा
द्रव्यह,द्रव्य
जीवण,जीवन
लेखकह,लेखक
अरुण,अरुण
योजना्,योजना
प्रकृती,प्रकृति
दियालो,दियालो
मीत,मीत
सागर,सागर
जमुन,जमुना
नहहर,नहर
चकार,चक्र
विध,विधान
मलम,मलम
ताळी,ताली
सूशील,सुशील
गृह,गृह
सजग,सजग
नियम,नियम
आदर,आदर
निर्माल,निर्मल
पौव,पौवा
जरा,जरायो
गृहह,गृह
नरम,नरम
सचेत,सचेत
तार,तारा
मुरलीह,मुरली
हाकिम्,हाकिम
रश्मि,रश्मि
पो,पोखरी
विजय,विजय
साइत,साइत
लाली,लाली
जु,जुरेली
दिय,दियालो
आस्थाह,आस्था
प्रदीपह,प्रदीप
शिशिर,शिशिर
हवेली,हवेली
बगैंचा,बगैँचा
आमूल,आमूल
नाक,नाका
चन्द्र,चन्द्र
शालीहन,शालीन
नयण,नयन
त्रिकों,त्रिकोण
गोरस,गोरस
पाइला,पाइला
अखन्ड,अखण्ड
नक्षत्र,नक्षत्र
तक्मा,तक्मा
बचनह,बचन
सत्य,सत्य
मंगाल,मंगल
शैली,शैली
पि,पिपल
ने,नेत्र
इनाम,इनाम
गोरेटो,गोरेटो
अटाल,अटल
जल,जल
भन्डार,भन्डार
आकाश,आकाश
पुष्प,पुष्प
इनाम,इनाम
अमल,अमल
प्रखर,प्रखर
मसलाह,मसला
प्रकृहति,प्रकृति
जगत्,जगत्
अर,अर्पण
सगुन,सगुन
कदर,कदर
सवल,सवल
नियम,नियम
शैलीह,शैली
निर्महल,निर्मल
कलम,कलम
हव,हवेली
निर्म्ल,निर्मल
सुदिन्,सुदिन
मोहर,मोहर
सजाग,सजग
रेखा,रेखा
किल,किल्ला
विद्या,विद्या
रवहि,रवि
विवि,विविध
योग,योग
सखा,सखा
सु,सुरक्षा
कलाह,कला
सुयोग,सुयोग
भूमिका्,भूमिका
सुविध,सुविधा
नहर,नहर
बिरुवाह,बिरुवा
थाली्,थाली
उदाय,उदय
तब,तबला
निगम,निगम
विशाल,विशाल
निसानाह,निसाना
किल्ला,किल्ला
उमंग,उमंग
उमंग,उमंग
मदहत,मदत
सुहवर्ण,सुवर्ण
पन्नाह,पन्ना
निकट,निकट
लाली,लाली
लहर,लहर
शीताल,शीतल
सुलभह,सुलभ
जुरेली,जुरेली
थैळी,थैली
करुणा,करुणा
विविध,विविध
मुनाह,मुना
आयाम,आयाम
सखा,सखा
अथा,अथाह
रश्मि्,रश्मि
शिशीर,शिशिर
निकास,निकास
हाकिम,हाकिम
डाँफे,डाँफे
लहनाह,लहना
गमला,गमला
पृथ्वी,पृथ्वी
लहहना,लहना
मौर,मौरी
सिन्,सिन्धु
लताह,लता
परेळी,परेली
सिरानी,सिरानी
सन्द,सन्दुक
नाका,नाका
हर,हरिण
प्रकाश,प्रकाश
धनह,धन
सुन,सुनौलो
किरण,किरण
चेहरा,चेहरा
सिप,सिप
सुधा,सुधार
प्रखर,प्रखर
साह,साहस
जमुणा,जमुना
चिर,चिराग
भरोसा,भरोसा
आसान,आसन
आयाम,आयाम
सवाल,सवल
अरुणह,अरुण
सपाना,सपना
अनुज,अनुज
सरल,सरल
मदन,मदन
आवास्,आवास
नग्र,नगर
अटहल,अटल
कृप,कृपा
गृह्,गृह
बाला्,बाला
मोह्र,मोहर
शानह,शान
मौसम,मौसम
प्रणय,प्रणय
कृपा,कृपा
अट,अटल
नि,नियम
सारथीई,सारथी
विज्,विज्ञान
मलम,मलम
शिरह,शिर
निर्मल्,निर्मल
बटुवा,बटुवा
सच,सचेत
शालीन,शालीन
रुपक,रुपक
नहर,नहर
आशा,आशा
आलोक,आलोक
रिवाज,रिवाज
अत,अतुल
प्रभाहव,प्रभाव
माणिक,माणिक
बचात,बचत
मुहान,मुहान
मंजरी,मञ्जरी
दि,दिवस
जागृति,जागृति
यात्रीह,यात्री
यन्त्र,यन्त्र
मन,मन
सुमन,सुमन
झलक,झलक
विज्ञान,विज्ञान
तरेली,तरेली
सुनौलो,सुनौलो
विनाय,विनय
वि,विधान
तिर्सणा,तिर्सना
पठन,पठन
दिल,दिल
कवि,कवि
पव,पवित्र
रुपक,रुपक
उदार,उदार
इनामह,इनाम
मोहर,मोहर
समहय,समय
अपूर्व,अपुर्ब
रि,रिवाज
सुमन,सुमन
पोषण,पोषण
यु,युगल
रवि,रवि
निर्,निर्दोष
नाभ,नभ
क्षमता,क्षमता
जहाज,जहाज
विवेहक,विवेक
प्रीति,प्रीति
हरिण्,हरिण
काब्य,काब्य
निर्माण,निर्माण
पविहत्र,पवित्र
बहालह,बहाल
सक्षम,सक्षम
चाँदी,चाँदी
उन्नती,उन्नती
सघान,सघन
मलम,मलम
मौ,मौरी
साख,साख
ज्ञान,ज्ञान
युगल,युगल
निकट,निकट
प्रकाश,प्रकाश
सफ,सफेद
धनेश,धनेश
किरण,किरण
सुलभ,सुलभ
विविधह,विविध
आशा,आशा
अताह,अथाह
साथ,साथी
मानव्,मानव
कुशल,कुशल
जमु,जमुना
जनता्,जनता
नयन,नयन
सत्य,सत्य
झरना,झरना
ढोका,ढोका
तेज,तेज
सुमुख,सुमुख
साकार,साकार
आलोकह,आलोक
निवास,निवास
को,कोपिला
हवहेली,हवेली
ममटा,ममता
छिमे,छिमेकी
सुम,सुमार्ग
साध,साधना
नम,नमुना
गहना,गहना
इनाम,इनाम
लवण,लवण
गौँथ,गौँथली
दिवस,दिवस
समता,समता
पव,पवन
कमल्,कमल
पन्ना,पन्ना
बर्,बर
दिवस,दिवस
साथी,साथी
मख,मखन
लोचनह,लोचन
प्रेम,प्रेम
रत्न,रत्न
सुनौलो,सुनौलो
रचना,रचना
दर्प,दर्पण
सु,सुन्दर
आलो,आलोक
पुस्,पुस्तक
सतह,सतह
ममता्,ममता
कृपा,कृपा
उषाह,उषा
अत,अतिथी
सुगम्,सुगम
दीक्षा,दीक्षा
मञ्जरीह,मञ्जरी
सक्षम्,सक्षम
मयूर,मयूर
पोखरी,पोखरी
तपन,तपन
गोचहर,गोचर
दिवस,दिवस
पोखहरी,पोखरी
मानक,मानक
अर्पण,अर्पण
सुमार्ग्,सुमार्ग
लक्ष्,लक्ष
चन्द्र,चन्द्र
तो,तोरण
सगोहल,सगोल
अपार,अपार
शा,शालीन
सुन,सुन
सुगम,सुगम
रत्ह्न,रत्न
रेस्म,रेसम
मोहहर,मोहर
शिक्षा,शिक्षा
दोभ,दोभान
तोरण्,तोरण
मुरली,मुरली
मुहार,मुहार
जल,जल
लोचन,लोचन
समूह,समूह
सुरक्षा,सुरक्षा
साक्ष,साक्षी
सिरा,सिरानी
मणि,मणि
जहाजह,जहाज
कदहम,कदम
फटहिक,फटिक
अग्र,अग्रज
एकता,एकता
मह,मह
मिठास,मिठास
अरपण,अर्पण
छाया,छायाँ
मगन,मगन
सारथ,सारथी
आवास,आवास
जहा,जहाज
आका,आकार
सुरक्ष,सुरक्षा
तबला,तबला
तराजू,तराजु
चाँहदी,चाँदी
कुसुम,कुसुम
थुँहगो,थुँगो
पुस्तक,पुस्तक
रोहिण,रोहिणी
दोभानह,दोभान
मखनह,मखन
आधार,आधार
मानहक,मानक
डबली,डबली
बचन,बचन
मायालु,मायालु
सुगन्ध,सुगन्ध
उदय,उदय
मणिह,मणि
लवाण,लवण
जुही,जुही
रसिक,रसिक
साइत्,साइत
सिम्र,सिम्रिक
मिठास,मिठास
कीर्ति,कीर्ति
ता,ताली
साख,साख
पवित्रह,पवित्र
मनीषा,मनीषा
शयण,शयन
सुय,सुयोग
सुख,सुख
सरलह,सरल
चेतण,चेतन
मुना,मुना
सुनौलो,सुनौलो
मुन,मुनाल
सगोल,सगोल
आधारह,आधार
शालीनह,शालीन
सिमलह,सिमल
प्रकाश,प्रकाश
सिन्ध,सिन्धु
जरायोह,जरायो
करुणाह,करुणा
सिम,सिमल
नजीर,नजिर
कपुरह,कपुर
ममता,ममता
पुष्प,पुष्प
प्रभाव,प्रभाव
मौलि,मौलिक
विज्ञान्,विज्ञान
रात्न,रत्न
सुदिन,सुदिन
लाळी,लाली
पुस्तक्,पुस्तक
जागृती,जागृति
मानव,मानव
अथूल,अतुल
त्रिकोण,त्रिकोण
जुन,जुनेली
पन्नाह,पन्ना
चित्र,चित्र
प्रबलह,प्रबल
बटुवाह,बटुवा
मनह,मन
चमकह,चमक
सहाआरा,सहारा
अजय,अजय
शिहर,शिर
सफा,सफा
हरिण,हरिण
तरेलीह,तरेली
बर,बर
निक,निकट
सु,सुगम
पिपल,पिपल
प्रकाश,प्रकाश
मैदान,मैदान
महि,महिमा
प्रगतिह,प्रगति
विजय,विजय
कवी,कवि
सीप,सिप
गौरव,गौरव
ला,लाँकुरी
जन,जनता
सेवा,सेवा
अजर्,अजर
दि,दियालो
मैना,मैना
ताराह,तारा
काब्य,काब्य
समय,समय
गाथा्,गाथा
प्रभाव,प्रभाव
चाँहदनी,चाँदनी
सुन्,सुन्दर
प्रगति,प्रगति
चक्र,चक्र
चिरागा,चिराग
मदनह,मदन
सौगातह,सौगात
सुर,सुरज
गाज्ल,गाजल
रश्ह्मि,रश्मि
प्रयास,प्रयास
झरना्,झरना
सुमन्,सुमन
त्रिकोण,त्रिकोण
योग,योग
हार्,हार्दिक
लवण,लवण
आस्,आस्था
हरि,हरित
गौरहव,गौरव
प्रदी,प्रदीप
सगोल,सगोल
करुण,करुणा
ज्ञान,ज्ञान
लह,लहना
लहरह,लहर
साक्षी,साक्षी
मोतीह,मोती
विव,विवेक
कपुर,कपुर
कलमह,कलम
चिराय,चिरायु
उदय,उदय
झल,झलक
सीमाना,सिमाना
सिमा,सिमाना
सुरक्षा,सुरक्षा
जागृति,जागृति
मञ्,मञ्जरी
शीर,शिर
हाकिम,हाकिम
प्रकृति्,प्रकृति
शयन,शयन
अग्रज,अग्रज
सफा,सफा
मिहत,मीत
केशर,केशर
गोरेटोह,गोरेटो
कविता्,कविता
मैदान,मैदान
प्रणय,प्रणय
सु,सुवर्ण
तक्माह,तक्मा
तक्मा,तक्मा
परेवा,परेवा
लता,लता
सदन्,सदन
हवेलीह,हवेली
वि,विनम्र
मधु,मधु
साख,साख
योजना,योजना
सुन,सुन
भरोसाह,भरोसा
सगुन,सगुन
रजहत,रजत
प्रगति,प्रगति
जनता,जनता
शानह,शान
जमिनह,जमिन
चाँ,चाँदी
जमुना्,जमुना
थाल,थाली
तेज्,तेज
जातीह,जाती
साहस,साहस
अगुवा,अगुवा
लहना,लहना
न्याय,न्याय
मैनाह,मैना
पठान,पठन
मखन,मखन
निकटह,निकट
मोहरह,मोहर
सफहा,सफा
चौता,चौतारी
आमू,आमूल
