input,target
kichhu,কিছু
shom,সম
shokti,শক্তি
ঞই,বই
বসেবা,সেবা
shastho,স্বাস্থ্য
b,বা
সখ,সুখ
মোম,মোম
সামান্য,সামান্য
obostha,অবস্থা
সাফ,সাফ
goromahot,গরমাহট
kkohon,কখন
chgbi,ছবি
চাঁদ,চাঁদ
din,দিন
shomudro,সমুদ্র
bor,বর্গ
মিথ্যা,মিথ্যা
শরৎ,শরৎ
kuha,কুয়া
nyay,ন্যায়
bio,বই
jhal,ঝাল
পুল,পুল
কন,কখন
tap,তাপ
থঅন্ধ,অন্ধ
কযল়া,কয়লা
সম,সম
রজা,দরজা
shomporko,সম্পর্ক
knhatta,খাট্টা
মজা,মজা
mom,মোম
রশ,রস
gel,রেল
shobshomoy,সবসময়
কাঁটঋ,কাঁটা
অনেঝ,অনেক
nich,নিচ
shadishtho,স্বাদিষ্ট
সরঞ্জাম,সরঞ্জাম
আলাদঅা,আলাদা
টেড়,টেড়
tai,তাই
shothik,সঠিক
সবজি,সবজি
গাছ,গাছ
গণিত,গণিত
taja,তাজা
হাযলকা,হালকা
kagoj,কাগজ
বিন্দ,বিন্দু
ছোট,ছোট
chabig,চাবি
কখোন,কখনো
ডঘাটি,ঘাটি
hakka,হালকা
ভেজা,ভেজা
shomoy,সময়
বসণ্ত,বসন্ত
holcol,হলচল
eishti,মিষ্টি
johkon,যখন
এখনূ,এখন
chhyaa,ছায়া
rogon,গগন
যোড়,যোড়
জানালা,জানালা
দনী,নদী
বৃষ্টি,বৃষ্টি
ধ্বতি,ধ্বনি
chomkila,চমকিলা
durh,দূর
heba,সেবা
poriborton,পরিবর্তন
shorok,সড়ক
িনচু,নিচু
kichchu,কিছু
bhora,ভরা
খবর,খবর
chad,ছাদ
ahora,ভরা
shokt,শক্তি
ডপন,ডান
মঝে,মেঝে
সন্ধ্যা,সন্ধ্যা
utshh,উত্সাহ
kra,কড়া
রেল,রেল
বিামন,বিমান
shaoosh,সাহস
shloman,সমান
khetrro,ক্ষেত্র
khali,খালি
bibidho,বিবিধ
bortomman,বর্তমান
shuru,শুরু
pakha,পাখা
lota,লতা
দেয়াল,দেয়াল
char,চার
শীত,শীতল
খাট্টা,খাট্টা
ন্যায়,ন্যায়
dik,দিক
orsh,রস
lmba,লম্বা
সুল,সফল
borg,বর্গ
দা,দান
shundor,সুন্দর
সাহি্য,সাহিত্য
jontrot,যন্ত্র
সরঢল,সরল
কছালো,কালো
ritu,ঋতু
দিবস,দিবস
shohotj,সহজ
সন্তলুন,সন্তুলন
shobuj,সবুজ
jhorna,ঝরনা
ondho,অন্ধ
শুনো,শুকনো
শীঘ্র,শীঘ্র
phl,ফল
shad,সাদা
সবসযম়,সবসময়
কল্নপা,কল্পনা
mejher,মেঝে
alda,আলাদা
shit,শীত
াজনালা,জানালা
জদ্গল,জঙ্গল
golb,গোল
গুণ,গুণ
নোনতা,নোনতা
কাপড়,কাপড়
pahas,পাহাড়
ডব়,বড়
শঝন্তি,শান্তি
coto,ছোট
indu,বিন্দু
omm,মোম
jol,জল
শুকনো,শুকনো
ঘাএ,ঘাস
akar,আকার
পাথর,পাথর
madsh,মাস
মক,কম
যনখ,যখন
ওজন,ওজন
সুন্দর,সুন্দর
পে,পরে
শবিবিধ,বিবিধ
j,আজ
pichhonu,পিছনে
মেঝে,মেঝে
jokhon,যখন
shohojog,সহযোগ
ক্ষ্য,লক্ষ্য
উষা,উষা
ফুল,ফুল
bor,বড়
mp,মাপ
ন্ধ,গন্ধ
তখন,তখন
েড়,টেড়
ভাবনা,ভাবনা
সমাঠ,সমান
phul,ফুল
gobhir,গভীর
rjumal,রুমাল
ওাখনে,ওখানে
সীমা,সীমা
উঁচু,উঁচু
mash,মাস
shrobon,শ্রবণ
পুরাতন,পুরাতন
nobikoron,নবীকরণ
balu,বালু
নাউচ,নাচ
aladam,আলাদা
শথুকনো,শুকনো
ভাপ,ভাপ
অবস্থা,অবস্থা
অনেক,অনেক
্সপষ্ট,স্পষ্ট
kibhabe,কীভাবে
ঘন্টা,ঘন্টা
chokro,চক্র
critu,ঋতু
grisuhmo,গ্রীষ্ম
biman,বিমান
pckkho,পক্ষ
ঋাজা,তাজা
সেতু,সেতু
খোজ,খোজ
ল,বল
rongin,রঙিন
dwhoni,ধ্বনি
gonit,গণিত
garh,গাছ
ঙহলুদ,হলুদ
kortobyo,কর্তব্য
tla,তাল
িদবস,দিবস
ekta,একতা
লোজ,খোজ
বছর,বছর
পাতাশ,পাতা
ৎাম,বাম
শকভতি,শক্তি
জ,আজ
lokkho,লক্ষ্য
রারখ,রাখ
rta,রাত
হ্রদ,হ্রদ
