input,target
ನೃತ್,ನೃತ್ಯ
ohppanda,ಒಪ್ಪಂದ
clu,ಕ್ಲಬ್
ಅವಕಾಶ,ಅವಕಾಶ
bock,ಬ್ಲಾಕ್
ನೀರು,ನೀರು
ಪೃುಸ್ತಕ,ಪುಸ್ತಕ
nauke,ನೌಕೆ
ನೌಕೆ,ನೌಕೆ
oppanda,ಒಪ್ಪಂದ
brand,ಬ್ರ್ಯಾಂಡ್
angita,ಸಂಗೀತ
brush,ಬ್ರಷ್
ಶಾಲೆ,ಶಾಲೆ
shelf,ಶೆಲ್ಫ್
ಧಂೂಮ,ಧೂಮ
ಬೆಲರೆ,ಬೆಲೆ
advakasha,ಅವಕಾಶ
samudra,ಸಮುದ್ರ
mae,ಮನೆ
bala,ಬಲ
ಕಾಳಜಿ,ಕಾಳಜಿ
chitra,ಚಿತ್ರ
ೋಕಡ್,ಕೋಡ್
ರುಚಿ,ರುಚಿ
ಮೌಲ್ಯ,ಮೌಲ್ಯ
ಧವಜ,ಧ್ವಜ
ಆದಾಯ,ಆದಾಯ
ಪಟ್ಟಣ,ಪಟ್ಟಣ
ಮಾದರಿ,ಮಾದರಿ
ದುಲಡು,ದುಂಡು
sangha,ಸಂಘ
kavalu,ಕವಲು
ಕ್ಷೇತ್ೈ,ಕ್ಷೇತ್ರ
pranbhava,ಪ್ರಭಾವ
ಸಬ್ಬಂದಿ,ಸಿಬ್ಬಂದಿ
ದೇಹ,ದೇಹ
bayi,ಬಾಯಿ
ಆಹರಾ,ಆಹಾರ
vishvsaa,ವಿಶ್ವಾಸ
ಬ್ರಷ್,ಬ್ರಷ್
ದ್ವಿತೀಯ,ದ್ವಿತೀಯ
aai,ಕೈ
kartavyo,ಕರ್ತವ್ಯ
oesaru,ಹೆಸರು
rasa,ರಸ
ಅಂಕಿ,ಅಂಕಿ
ಆಳ,ಆಳ
asana,ಆಸನ
ಗನರ,ನಗರ
samasve,ಸಮಸ್ಯೆ
ಮುಚ್ಚುಗ,ಮುಚ್ಚುಗ
ಋತು,ಋತು
ವಿಶವ,ವಿಶ್ವ
ರೇಡಿಯ,ರೇಡಿಯೋ
ಪ್ರವೇಶ,ಪ್ರವೇಶ
ಮಾರಟಗದರ್ಶಿ,ಮಾರ್ಗದರ್ಶಿ
ಪದರ,ಪದರ
ವಿಮಾನ,ವಿಮಾನ
agnte,ಗಂಟೆ
ಮೇಲ,ಮೇಲ್
ಮೆಕ್ಕೆಜೋಳ,ಮೆಕ್ಕೆಜೋಳ
hinde,ಹಿಂದೆ
ೀನರು,ನೀರು
behti,ಭೇಟಿ
yamana,ಗಮನ
ೋಕರ್ಸ್,ಕೋರ್ಸ್
ಫೋರನ್,ಫೋನ್
ಚಾರ್ಟ್,ಚಾರ್ಟ್
ngu,ನಗು
manassu,ಮನಸ್ಸು
kride,ಕ್ರೀಡೆ
ಸರೋವರ,ಸರೋವರ
sheve,ಸೇವೆ
inyama,ನಿಯಮ
male,ಮಳೆ
albym,ಆಲ್ಬಮ್
ಗೋಡೆ,ಗೋಡೆ
ರಾತ್ರಿ,ರಾತ್ರಿ
ಧಾನ್ಯ,ಧಾನ್ಯ
bettada,ಬೆಟ್ಟದ
ಕುದುರೆ,ಕುದುರೆ
ಕಾನೂನು,ಕಾನೂನು
meduul,ಮೆದುಳು
ವಕ್ರ,ವಕ್ರ
bahumalna,ಬಹುಮಾನ
ಪ್ಠಯ,ಪಠ್ಯ
ಹಾಲ್,ಹಾಲ್
pandyau,ಪಂದ್ಯ
chakrh,ಚಕ್ರ
ುರ್ಚಿ,ಕುರ್ಚಿ
ಇಡುಗೆ,ಅಡುಗೆ
mchchuga,ಮುಚ್ಚುಗ
ಹ್ಕಕಿ,ಹಕ್ಕಿ
kacehri,ಕಚೇರಿ
ತಟ್ಟೆ,ತಟ್ಟೆ
ಯಅಜನೆ,ಯೋಜನೆ
bana,ಬಾಣ
ವಧುವು,ವಳುವು
echitra,ಚಿತ್ರ
sgaara,ಸಾಗರ
parinaa,ಪರಿಣಾಮ
kelasa,ಕೆಲಸ
ಆಯ್ಕೆ,ಆಯ್ಕೆ
ಗಡಿಯಾರೀ,ಗಡಿಯಾರ
baadlavane,ಬದಲಾವಣೆ
ವರಗ್,ವರ್ಗ
ಪೋಸ್ಟ್,ಪೋಸ್ಟ್
krishim,ಕೃಷಿ
ಸಿದ್ಧಾೇಂತ,ಸಿದ್ಧಾಂತ
belaivanige,ಬೆಳವಣಿಗೆ
adrishta,ಅದೃಷ್ಟ
ತುಂಡು,ತುಂಡು
sen,ಸೇನೆ
ಚಂಡಮಾರುಘ,ಚಂಡಮಾರುತ
ulugore,ಉಡುಗೊರೆ
pravesha,ಪ್ರವೇಶ
data,ಆಟ
ಆಯ್ಕ,ಆಯ್ಕೆ
smhelf,ಶೆಲ್ಫ್
sarvajanieka,ಸಾರ್ವಜನಿಕ
mdaari,ಮಾದರಿ
್ಯಾಯಾಲಯ,ನ್ಯಾಯಾಲಯ
ಹಡು,ಹಾಡು
paptra,ಪತ್ರ
ಸಒಟ್ಟು,ಒಟ್ಟು
aja,ರಾಜ
minu,ಮೀನು
ಕೇಸ್,ಕೇಸ್
ಆದಾಅಯ,ಆದಾಯ
hindhe,ಹಿಂದೆ
ukdure,ಕುದುರೆ
ಅೃುದಾನ,ಅನುದಾನ
ದ್ವಾರ,ದ್ವಾರ
ಚಿತ್ರ,ಚಿತ್ರ
vyaavsthe,ವ್ಯವಸ್ಥೆ
ಬಾಯಿ,ಬಾಯಿ
nupata,ಅನುಪಾತ
ವಕಪ್ರ,ವಕ್ರ
daksina,ದಕ್ಷಿಣ
ಹಾ್,ಹಾಲ್
amra,ಮರ
hemme,ಹೆಮ್ಮೆ
unbhaga,ಮುಂಭಾಗ
ಸನೇೆ,ಸೇನೆ
ತಟ್ೆಟ,ತಟ್ಟೆ
mjeu,ಮೇಜು
್ಪರವೃತ್ತಿ,ಪ್ರವೃತ್ತಿ
ಆರೋಗ್ಯ,ಆರೋಗ್ಯ
ಚರ್ಯ,ಚರ್ಮ
ರಾತರಿ,ರಾತ್ರಿ
munbhaga,ಮುಂಭಾಗ
posv,ಪೋಸ್ಟ್
ಹ್ಚಿಕೆ,ಹಂಚಿಕೆ
valaa,ವಲಯ
mekpejola,ಮೆಕ್ಕೆಜೋಳ
ಪಂೌಡ್,ಪೌಂಡ್
ವೀಡಿಯೋ,ವೀಡಿಯೋ
angaai,ಅಂಗಡಿ
ಬಾಗಲಿು,ಬಾಗಿಲು
ಸಮ್ಕ್ಷೆ,ಸಮೀಕ್ಷೆ
sadasia,ಸದಸ್ಯ
ರಂಗ,ತರಂಗ
kathe,ಕಥೆ
ಪರಿಮಾಣ,ಪರಿಮಾಣ
ಹುಡುಕಾಟ,ಹುಡುಕಾಟ
ಕೃಷಿ,ಕೃಷಿ
pravrtti,ಪ್ರವೃತ್ತಿ
ಟ್ರ್ಯಾಕ್,ಟ್ರ್ಯಾಕ್
narga,ಮಾರ್ಗ
shrama,ಶ್ರಮ
uttara,ಉತ್ತರ
semasye,ಸಮಸ್ಯೆ
kblasa,ಕೆಲಸ
ಡ್ರದೇಶ,ಪ್ರದೇಶ
kattalu,ಕತ್ತಲು
ರುಿ,ರುಚಿ
kamgada,ಕಾಗದ
ಕನ್ನಡಿ,ಕನ್ನಡಿ
byank,ಬ್ಯಾಂಕ್
ಗಡಿಯರ,ಗಡಿಯಾರ
ಅದೃಷ್ಟ,ಅದೃಷ್ಟ
aknunu,ಕಾನೂನು
ayko,ಆಯ್ಕೆ
pjrvata,ಪರ್ವತ
ಹೃದ,ಹೃದಯ
hanta,ಹಂತ
ಪ್ವತ,ಪರ್ವತ
kannadi,ಕನ್ನಡಿ
chalanachitra,ಚಲನಚಿತ್ರ
ರಮೇಜು,ಮೇಜು
ಉಪ್ಪು,ಉಪ್ಪು
avlaya,ವಲಯ
ಚಿಮನ್ನ,ಚಿನ್ನ
sangita,ಸಂಗೀತ
svafra,ಸ್ವರ
ಪಿಚ್,ಪಿಚ್
ದೃಶ್ಯ,ದೃಶ್ಯ
pound,ಪೌಂಡ್
ಉಡುಗೊಂೆ,ಉಡುಗೊರೆ
elasa,ಕೆಲಸ
ಪಗಾಜು,ಗಾಜು
hudukata,ಹುಡುಕಾಟ
hancpike,ಹಂಚಿಕೆ
ರಪೂಪ,ರೂಪ
ainanka,ದಿನಾಂಕ
ನಗರ,ನಗರ
ನಕಸು,ಕನಸು
brulsh,ಬ್ರಷ್
shakti,ಶಕ್ತಿ
salya,ಸತ್ಯ
ಪರೀ್ಷೆ,ಪರೀಕ್ಷೆ
banna,ಬಣ್ಣ
ಆಕಾಂ,ಆಕಾರ
drishy,ದೃಶ್ಯ
ಪದವಿ,ಪದವಿ
kitaki,ಕಿಟಕಿ
case,ಕೇಸ್
ಮಾಲೀಕರ,ಮಾಲೀಕ
ಬಆಳಗ್ಗೆ,ಬೆಳಗ್ಗೆ
ೀಲಯ,ವಲಯ
pailat,ಪೈಲಟ್
ಬೆಟ್ಟದ,ಬೆಟ್ಟದ
charma,ಚರ್ಮ
ವಿಷಯ,ವಿಷಯ
ಸುದ್ದಿ,ಸುದ್ದಿ
ಆಲ್ಬಮ್,ಆಲ್ಬಮ್
ಮಾರದಿ,ಮಾದರಿ
padavi,ಪದವಿ
karann,ಕಾರಣ
vara,ವಾರ
ಸಾರ್ವಜನಿಕ,ಸಾರ್ವಜನಿಕ
hudukcta,ಹುಡುಕಾಟ
ಶಿಬಿಗ,ಶಿಬಿರ
ಂಹತ,ಹಂತ
hadagu,ಹಡಗು
bhami,ಭೂಮಿ
chaukattu,ಚೌಕಟ್ಟು
ಸತ್ಂ,ಸತ್ಯ
ೀಆಟ,ಆಟ
ಉಷೆ,ಉಷೆ
hulul,ಹುಲ್ಲು
ಪ್ರಮಸಣ,ಪ್ರಮಾಣ
cakalu,ನಕಲು
ವಶಿ್ವಾಸ,ವಿಶ್ವಾಸ
ಕರಾಳಿ,ಕರಾವಳಿ
vishvasa,ವಿಶ್ವಾಸ
ಕ್ಷೇತ್ರ,ಕ್ಷೇತ್ರ
gampu,ಗುಂಪು
sahe,ಆಶೆ
bei,ಬೇಸ್
ಪ್ಾನಲ್,ಪ್ಯಾನಲ್
ಕೈ,ಕೈ
ಸರಪ್ಿ,ಸರಪಣಿ
deha,ದೇಹ
ಜಿಂಕೆ,ಜಿಂಕೆ
ಶ್ರಮ,ಶ್ರಮ
kalpaen,ಕಲ್ಪನೆ
ಪ್ಟಟಿ,ಪಟ್ಟಿ
ota,ನೋಟ
belagge,ಬೆಳಗ್ಗೆ
ೌಿಂದಿರುಗಿ,ಹಿಂದಿರುಗಿ
ಗುರುತು,ಗುರುತು
kuhrchi,ಕುರ್ಚಿ
ತಿಂಗುಳ,ತಿಂಗಳು
ವಿಶ್ಾರಂತಿ,ವಿಶ್ರಾಂತಿ
esige,ಬೇಸಿಗೆ
ನಕಷೆ,ನಕ್ಷೆ
ಭಾಗ,ಭಾಗ
ಶ್ಕತಿ,ಶಕ್ತಿ
ಇರುವಿಕೆ,ಇರುವಿಕೆ
ಗುಲಾಬಿ,ಗುಲಾಬಿ
ಧ್ವಜ,ಧ್ವಜ
china,ಚಿನ್ನ
vasanta,ವಸಂತ
ankig,ಅಂಕಿ
krid,ಕ್ರೀಡೆ
ಮುಖ,ಮುಖ
ಘಟನೆ,ಘಟನೆ
ಸಕ್ಕರೆ,ಸಕ್ಕರೆ
ನಂಬಿಕೆ,ನಂಬಿಕೆ
ದುಂಡು,ದುಂಡು
utpanna,ಉತ್ಪನ್ನ
tuhndu,ತುಂಡು
dhulu,ಧೂಳು
ಉತೇತರ,ಉತ್ತರ
milu,ಮೀನು
ಅವೀಕಾಶ,ಅವಕಾಶ
bande,ಬಂಡೆ
ತಗಿ,ತಂಗಿ
ಳಚಿಗಾಲ,ಚಳಿಗಾಲ
ಸೂರ್ಲ,ಸೂರ್ಯ
varga,ವರ್ಗ
ಗಾಲಫ್್,ಗಾಲ್ಫ್
ಪರಿಮಾ,ಪರಿಮಾಣ
ೌಚಕಟ್ಟು,ಚೌಕಟ್ಟು
ಪ್ರಸಯತ್ನ,ಪ್ರಯತ್ನ
ಿಜಂಕೆ,ಜಿಂಕೆ
kannaii,ಕನ್ನಡಿ
ಟಆ,ಆಟ
anupata,ಅನುಪಾತ
nambike,ನಂಬಿಕೆ
ಚಲನಚಿತ್ರ,ಚಲನಚಿತ್ರ
ದಣೋಿ,ದೋಣಿ
ಪ್ರೂಾಸ,ಪ್ರವಾಸ
ಹಸ್ತಕಲ,ಹಸ್ತಕಲೆ
ಬೋರ್ಡ್,ಬೋರ್ಡ್
ಕಮೀಜು,ಕಮೀಜು
rekhe,ರೇಖೆ
mppu,ಉಪ್ಪು
prayaa,ಪ್ರಯಾಣ
ವ್ಯಾಪ್ತಿ,ವ್ಯಾಪ್ತಿ
ಬಹುಮಾನ,ಬಹುಮಾನ
marana,ಮರಣ
chalanachikra,ಚಲನಚಿತ್ರ
ಬೇಸ್,ಬೇಸ್
naknhatra,ನಕ್ಷತ್ರ
tbtte,ತಟ್ಟೆ
ಸರಪಣಿ,ಸರಪಣಿ
dinanka,ದಿನಾಂಕ
naukn,ನೌಕೆ
ೂಂದ್ರ,ಚಂದ್ರ
ಬೆಟಟ್ದ,ಬೆಟ್ಟದ
karavali,ಕರಾವಳಿ
anadi,ಅಂಗಡಿ
ಪರಕೃತಿ,ಪ್ರಕೃತಿ
ಗೋಡೆರ,ಗೋಡೆ
ಸಂಘ,ಸಂಘ
nidre,ನಿದ್ರೆ
ನತಿ,ನೀತಿ
ಜೇನುು,ಜೇನು
ನಚಾರ್ಟ್,ಚಾರ್ಟ್
ಯೋಜನೆ,ಯೋಜನೆ
ಕದಾಂಬರಿ,ಕಾದಂಬರಿ
ುಕಟುಂಬ,ಕುಟುಂಬ
aghata,ಆಘಾತ
padara,ಪದರ
aekasha,ಆಕಾಶ
ಕಾಶ,ಆಕಾಶ
ಕಾಳಿ,ಕಾಳಜಿ
bele,ಬೆಳೆ
stu,ಶೂ
rucohi,ರುಚಿ
ಪ್ರಭಾವ,ಪ್ರಭಾವ
ಬ್ಲಾಕ್,ಬ್ಲಾಕ್
ಪ್ರತಿಭೆ,ಪ್ರತಿಭೆ
mula,ಮೂಲ
gurutu,ಗುರುತು
nsehita,ಸ್ನೇಹಿತ
ತರಂಗ,ತರಂಗ
ಮೀನು,ಮೀನು
anchuu,ಅಂಚು
ಬಂದಳು,ಬಂದರು
ಸಿದ್ಧಾಂತ,ಸಿದ್ಧಾಂತ
ವಯ,ವಲಯ
mua,ಮೂಲ
ಭೇಟಿ,ಭೇಟಿ
ಬಣಥ್ಣ,ಬಣ್ಣ
nagadu,ನಗದು
ಜಾಗ,ಜಾಗ
ಗುಪು,ಗುಂಪು
ಪೋಷಕ,ಪೋಷಕ
sparsha,ಸ್ಪರ್ಶ
tala,ಬಲ
ಹಿಮ,ಹಿಮ
pattana,ಪಟ್ಟಣ
ಕರಾವಳಿ,ಕರಾವಳಿ
club,ಕ್ಲಬ್
sakdare,ಸಕ್ಕರೆ
gkopura,ಗೋಪುರ
ಕಲೆಸ,ಕೆಲಸ
ಹಿಂದಿರುಗಿ,ಹಿಂದಿರುಗಿ
ಭಬಾಣ,ಬಾಣ
ನರ್ಸ್,ನರ್ಸ್
ಸಮಸ್ಯೆ,ಸಮಸ್ಯೆ
kanunu,ಕಾನೂನು
ಸ್ರ್ಶ,ಸ್ಪರ್ಶ
dakhale,ದಾಖಲೆ
grui,ಗುರಿ
ಸ್ಪರ್ಶ,ಸ್ಪರ್ಶ
kraavali,ಕರಾವಳಿ
ಪರಿಣಾಮ,ಪರಿಣಾಮ
padai,ಪದವಿ
hanchike,ಹಂಚಿಕೆ
ಹೃದಯ,ಹೃದಯ
ಪ್ರಮುಖ,ಪ್ರಮುಖ
tanda,ತಂಡ
prabhava,ಪ್ರಭಾವ
ಕೋೆಣ,ಕೋಣೆ
taee,ತಲೆ
rpadesha,ಪ್ರದೇಶ
gode,ಗೋಡೆ
album,ಆಲ್ಬಮ್
nilmisha,ನಿಮಿಷ
ನಿಯಮ,ನಿಯಮ
ಬ್ಯಾಂಕ್,ಬ್ಯಾಂಕ್
ನಿಮೈಷ,ನಿಮಿಷ
drishya,ದೃಶ್ಯ
ಮಾಗ್ಚ್,ಮಾರ್ಚ್
ಹಂತ,ಹಂತ
ಸಾಬೀತು,ಸಾಬೀತು
ಮುಂಭಾಗ,ಮುಂಭಾಗ
udpu,ಉಡುಪು
press,ಪ್ರೆಸ್
jhall,ಹಾಲ್
ghataku,ಘಟಕ
ಅಡುಗೆ,ಅಡುಗೆ
margadarshi,ಮಾರ್ಗದರ್ಶಿ
ele,ಎಲೆ
madhyahna,ಮಧ್ಯಾಹ್ನ
ಪಟಟಣ,ಪಟ್ಟಣ
dhanya,ಧಾನ್ಯ
ಕರ್ತವ್ಯ,ಕರ್ತವ್ಯ
nakseh,ನಕ್ಷೆ
kui,ಕುರಿ
yauvana,ಯೌವನ
iruvike,ಇರುವಿಕೆ
ದೃಷ್ಟಿ,ದೃಷ್ಟಿ
ಪ್ರೂಯಾಣ,ಪ್ರಯಾಣ
dundu,ದುಂಡು
ಾಕರಣ,ಕಾರಣ
ಕೀುರಿ,ಕುರಿ
doni,ದೋಣಿ
ಬಂಡೆ,ಬಂಡೆ
ಉಗಿ,ಉಗಿ
tingaul,ತಿಂಗಳು
ilijaru,ಇಳಿಜಾರು
biruvike,ಇರುವಿಕೆ
ಕಿರೀ,ಕಿರೀಟ
ಮುಾರ್ಗ,ಮಾರ್ಗ
belakmu,ಬೆಳಕು
safrapani,ಸರಪಣಿ
ನೃತ್ಯ,ನೃತ್ಯ
ಸೂರ್ಯ,ಸೂರ್ಯ
upakaana,ಉಪಕರಣ
ಉಕ್ಕು,ಉಕ್ಕು
ಮೋಟರ್,ಮೋಟರ್
ಕುದುಸೆ,ಕುದುರೆ
ಬಸೇಿಗೆ,ಬೇಸಿಗೆ
nambie,ನಂಬಿಕೆ
kaljgi,ಕಾಳಜಿ
muchchuga,ಮುಚ್ಚುಗ
ಮೆದುಳು,ಮೆದುಳು
sarani,ಸರಣಿ
aguri,ಗುರಿ
kirita,ಕಿರೀಟ
prashasti,ಪ್ರಶಸ್ತಿ
vakaya,ವಲಯ
ಸೇಬು,ಸೇಬು
gunmpu,ಗುಂಪು
ahle,ಹಾಳೆ
ಜೇನು,ಜೇನು
pitch,ಪಿಚ್
prarambuha,ಪ್ರಾರಂಭ
್ಸಥಳ,ಸ್ಥಳ
nola,ನೆಲ
amtta,ಮಟ್ಟ
mgau,ಮಗು
nagu,ನಗು
ಭಮಮಿ,ಭೂಮಿ
vcakti,ವ್ಯಕ್ತಿ
ಪತ್ರ,ಪತ್ರ
ಉಡುಪು,ಉಡುಪು
sudd,ಸುದ್ದಿ
ಅಂಗಡಿ,ಅಂಗಡಿ
ಬ್ರೆಡ್,ಬ್ರೆಡ್
shanti,ಶಾಂತಿ
ನೋಟಕ,ನೋಟ
avakasha,ಅವಕಾಶ
maassu,ಮನಸ್ಸು
ಸಮಿಸ್ಯೆ,ಸಮಸ್ಯೆ
kavalb,ಕವಲು
ಸಕ್ಕರಫ,ಸಕ್ಕರೆ
ಸಗಾರ,ಸಾಗರ
ದಸ್ತೆ,ರಸ್ತೆ
ಬೆಳುಕ,ಬೆಳಕು
ಚೆಂಡ,ಚೆಂಡು
ಸ್ವಭ,ಸ್ವರ
ಜ್ಮ,ಜನ್ಮ
meju,ಮೇಜು
karana,ಕಾರಣ
himaa,ಹಿಮ
ಮಾಲೀಕ,ಮಾಲೀಕ
parinama,ಪರಿಣಾಮ
ಸಮುದ್ರ,ಸಮುದ್ರ
ಯೌವನ,ಯೌವನ
shraam,ಶ್ರಮ
ಅತಿಥಿ,ಅತಿಥಿ
chandri,ಚಂದ್ರ
byan,ಬ್ಯಾಂಕ್
ದಎಖಲೆ,ದಾಖಲೆ
ಕರತವ್ಯ,ಕರ್ತವ್ಯ
hagrivu,ಹರಿವು
iode,ಕೋಡ್
ಮಂಚ,ಮಂಚ
ಉಪಕರಣ,ಉಪಕರಣ
ಕೀಮಜು,ಕಮೀಜು
ottu,ಒಟ್ಟು
ಹೋಂದೆ,ಹಿಂದೆ
ಒಪ್ಪಂದ,ಒಪ್ಪಂದ
gdaiyara,ಗಡಿಯಾರ
praevsha,ಪ್ರವೇಶ
hannu,ಹಣ್ಣು
parimana,ಪರಿಮಾಣ
ಬೆಭಂಕಿ,ಬೆಂಕಿ
hesaru,ಹೆಸರು
chinna,ಚಿನ್ನ
nota,ನೋಟ
raste,ರಸ್ತೆ
ಮಣ್ಣು,ಮಣ್ಣು
ಯಭ,ಭಯ
ಶರ್ಮ,ಶ್ರಮ
ಫಲಿತಾಂಶ,ಫಲಿತಾಂಶ
skrani,ಸರಣಿ
koine,ಕೋಣೆ
rast,ರಸ್ತೆ
ಗುಲಾಿ,ಗುಲಾಬಿ
padraa,ಪದರ
ಸಾಎ್ವಜನಿಕ,ಸಾರ್ವಜನಿಕ
ಅಂಚು,ಅಂಚು
phkone,ಫೋನ್
ಹಿಂದೆ,ಹಿಂದೆ
udda,ಉದ್ದ
taranga,ತರಂಗ
ದ್ಗಿತೀಯ,ದ್ವಿತೀಯ
ವ್ಯವಸ್ಥೆ,ವ್ಯವಸ್ಥೆ
vaypti,ವ್ಯಾಪ್ತಿ
hirdaya,ಹೃದಯ
gulabi,ಗುಲಾಬಿ
enla,ನೆಲ
parikshe,ಪರೀಕ್ಷೆ
ದಷವೀಪ,ದ್ವೀಪ
block,ಬ್ಲಾಕ್
ಉಡುಗೊರೆ,ಉಡುಗೊರೆ
ಕರಡಿ,ಕರಡಿ
ುತಂಡು,ತುಂಡು
ghataka,ಘಟಕ
ಗುರಿ,ಗುರಿ
ಬ್ಲಾೇ್,ಬ್ಲಾಕ್
ಚಳಿಗಾಲ,ಚಳಿಗಾಲ
samasye,ಸಮಸ್ಯೆ
ಬಹೊಮಾನ,ಬಹುಮಾನ
samudr,ಸಮುದ್ರ
gdoe,ಗೋಡೆ
ಒಟ್ಟು,ಒಟ್ಟು
stokc,ಸ್ಟಾಕ್
ಸ್ಟಾ್ಕ,ಸ್ಟಾಕ್
akara,ಆಕಾರ
post,ಪೋಸ್ಟ್
nus,ನರ್ಸ್
naid,ನದಿ
msibbandi,ಸಿಬ್ಬಂದಿ
botd,ಬೋರ್ಡ್
ರಪಿಣಾಮ,ಪರಿಣಾಮ
jvale,ಜ್ವಾಲೆ
marga,ಮಾರ್ಗ
kalji,ಕಾಳಜಿ
angadi,ಅಂಗಡಿ
kkrita,ಕಿರೀಟ
dhuru,ಧೂಳು
ೂಳು,ಧೂಳು
ug,ಉಗಿ
ನಿದ,ನದಿ
bayj,ಬಾಯಿ
dfkhale,ದಾಖಲೆ
gupabi,ಗುಲಾಬಿ
ನ್ಯಾಯಾಲಯ,ನ್ಯಾಯಾಲಯ
ತಂಗಿ,ತಂಗಿ
site,ಸೈಟ್
prakriti,ಪ್ರಕೃತಿ
ಬ್ಉರಷ್,ಬ್ರಷ್
ಧೂಳು,ಧೂಳು
ಕೇಚರಿ,ಕಚೇರಿ
vaiuvu,ವಳುವು
ಬಲ,ಬಲ
nvastu,ವಸ್ತು
hana,ಹಣ
badi,ಬದಿ
ಸೇನೆ,ಸೇನೆ
tale,ತಲೆ
hima,ಹಿಮ
chau,ಚಾಕು
ಬಿಂದುೇ,ಬಿಂದು
ತಲೆ,ತಲೆ
bedike,ಬೇಡಿಕೆ
kamiju,ಕಮೀಜು
nritya,ನೃತ್ಯ
vishyaa,ವಿಷಯ
ವೋಂತ,ವಸಂತ
ಪಂದ್ಯ,ಪಂದ್ಯ
dvimiya,ದ್ವಿತೀಯ
ಧನೆ,ಮನೆ
ಉಡಭುಪು,ಉಡುಪು
ಉತ್ಪನನ್ನ,ಉತ್ಪನ್ನ
ಕಲ್ಲು,ಕಲ್ಲು
glai,ಗಾಳಿ
parikhe,ಪರೀಕ್ಷೆ
ಸರಣಿ,ಸರಣಿ
ghatane,ಘಟನೆ
ದಾಖಲೆ,ದಾಖಲೆ
jagau,ಜಾಗ
pua,ಪುಟ
ಚಿತಊ್ರ,ಚಿತ್ರ
ಕಚೇರಿ,ಕಚೇರಿ
dhvaja,ಧ್ವಜ
ruchi,ರುಚಿ
ವ್ಯಠಸ್ಥೆ,ವ್ಯವಸ್ಥೆ
ಪ್ರೆಉಸ್,ಪ್ರೆಸ್
ಚೆನಚಿತ್ರ,ಚಲನಚಿತ್ರ
suddi,ಸುದ್ದಿ
presls,ಪ್ರೆಸ್
ಹಾಡು,ಹಾಡು
ಬಾಗಿಲು,ಬಾಗಿಲು
ಶಬ್ದ,ಶಬ್ದ
hannuo,ಹಣ್ಣು
ನೆಲ,ನೆಲ
tattalu,ಕತ್ತಲು
ಪ್ರಭವಾ,ಪ್ರಭಾವ
ಚರಸ,ರಸ
mancha,ಮಂಚ
ಕೊಡುಗೆ,ಕೊಡುಗೆ
ಕ್್ತಲು,ಕತ್ತಲು
vimana,ವಿಮಾನ
ಗಮಬ,ಗಮನ
chart,ಚಾರ್ಟ್
ಆಅತಿಥಿ,ಅತಿಥಿ
svara,ಸ್ವರ
tnada,ತಂಡ
tippani,ಟಿಪ್ಪಣಿ
ನರ,ನರ
chihne,ಚಿಹ್ನೆ
aduge,ಅಡುಗೆ
ಹಣ್ಣು,ಹಣ್ಣು
ಕಲರಲು,ಕಲ್ಲು
ಲಆ್ಬಮ್,ಆಲ್ಬಮ್
ಬಳೆ,ಬೆಳೆ
ಟಗರ್ಯಾಕ್,ಟ್ರ್ಯಾಕ್
pravasr,ಪ್ರವಾಸ
ebnki,ಬೆಂಕಿ
padarshana,ಪ್ರದರ್ಶನ
ramana,ಪ್ರಮಾಣ
dakshina,ದಕ್ಷಿಣ
ಪಚ್,ಪಿಚ್
chlanachitra,ಚಲನಚಿತ್ರ
visharnti,ವಿಶ್ರಾಂತಿ
ವಪ್ರತಿಭೆ,ಪ್ರತಿಭೆ
ugi,ಉಗಿ
phalitansha,ಫಲಿತಾಂಶ
kaushalay,ಕೌಶಲ್ಯ
ಜೀವನ,ಜೀವನ
ಅಧ್ಯಯನ,ಅಧ್ಯಯನ
ವಿಚಾರಣೆ,ವಿಚಾರಣೆ
niyama,ನಿಯಮ
rupa,ರೂಪ
ನಕ್ಷತ್ರ,ನಕ್ಷತ್ರ
ಥರಾಜ್ಯ,ರಾಜ್ಯ
dvitiya,ದ್ವಿತೀಯ
akrana,ಕಾರಣ
vidiyo,ವೀಡಿಯೋ
varaid,ವರದಿ
chamra,ಚರ್ಮ
chandamarute,ಚಂಡಮಾರುತ
janma,ಜನ್ಮ
ಕಥೆ,ಕಥೆ
kai,ಕೈ
ಹಂಚಿಕೆ,ಹಂಚಿಕೆ
ಶೀರ್ಷಿಕೆ,ಶೀರ್ಷಿಕೆ
ಪ್ರದರಊಶನ,ಪ್ರದರ್ಶನ
eishaya,ವಿಷಯ
bettadm,ಬೆಟ್ಟದ
bhaa,ಭಾಗ
ೌನಕೆ,ನೌಕೆ
chaku,ಚಾಕು
ುಹಡುಕಾಟ,ಹುಡುಕಾಟ
phone,ಫೋನ್
ಕಿಟಿ,ಕಿಟಕಿ
rastg,ರಸ್ತೆ
ವ್ಾಪ್ತಿ,ವ್ಯಾಪ್ತಿ
ನಕಲು,ನಕಲು
betta,ಬೆಟ್ಟ
ಶೆಟಲ್ಫ್,ಶೆಲ್ಫ್
blatta,ಭತ್ತ
ವರಾ,ವಾರ
ecourse,ಕೋರ್ಸ್
maarna,ಮರಣ
nhitra,ಚಿತ್ರ
ಪಾುದ,ಪಾದ
